tail,date,source,dbFlags,flags,ownOp,registration,file
N102DZ,2024-06-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-21_airplanes-live_trace_full.json.gz
N102DZ,2024-06-22,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-22_airplanes-live_trace_full.json.gz
N102DZ,2024-06-25,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-25_airplanes-live_trace_full.json.gz
N102DZ,2024-06-26,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-26_airplanes-live_trace_full.json.gz
N102DZ,2024-06-27,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-27_airplanes-live_trace_full.json.gz
N102DZ,2024-06-28,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-28_airplanes-live_trace_full.json.gz
N102DZ,2024-06-29,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-29_airplanes-live_trace_full.json.gz
N102DZ,2024-06-30,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-06-30_airplanes-live_trace_full.json.gz
N102DZ,2024-07-07,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-07_adsb-lol_trace_full.json.gz
N102DZ,2024-07-07,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-07_airplanes-live_trace_full.json.gz
N102DZ,2024-07-09,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-09_adsb-lol_trace_full.json.gz
N102DZ,2024-07-09,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-09_airplanes-live_trace_full.json.gz
N102DZ,2024-07-12,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-12_adsb-lol_trace_full.json.gz
N102DZ,2024-07-12,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-12_airplanes-live_trace_full.json.gz
N102DZ,2024-07-13,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-13_adsb-lol_trace_full.json.gz
N102DZ,2024-07-13,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-13_airplanes-live_trace_full.json.gz
N102DZ,2024-07-14,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-14_adsb-lol_trace_full.json.gz
N102DZ,2024-07-14,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-14_airplanes-live_trace_full.json.gz
N102DZ,2024-07-15,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-15_adsb-lol_trace_full.json.gz
N102DZ,2024-07-15,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-15_airplanes-live_trace_full.json.gz
N102DZ,2024-07-17,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-17_adsb-lol_trace_full.json.gz
N102DZ,2024-07-17,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-17_airplanes-live_trace_full.json.gz
N102DZ,2024-07-18,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-18_adsb-lol_trace_full.json.gz
N102DZ,2024-07-18,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-18_airplanes-live_trace_full.json.gz
N102DZ,2024-07-20,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-20_adsb-lol_trace_full.json.gz
N102DZ,2024-07-20,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-20_airplanes-live_trace_full.json.gz
N102DZ,2024-07-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-21_airplanes-live_trace_full.json.gz
N102DZ,2024-07-22,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-22_adsb-lol_trace_full.json.gz
N102DZ,2024-07-22,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-07-22_airplanes-live_trace_full.json.gz
N102DZ,2024-08-03,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-03_airplanes-live_trace_full.json.gz
N102DZ,2024-08-04,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-04_airplanes-live_trace_full.json.gz
N102DZ,2024-08-05,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-05_airplanes-live_trace_full.json.gz
N102DZ,2024-08-06,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-06_airplanes-live_trace_full.json.gz
N102DZ,2024-08-07,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-07_airplanes-live_trace_full.json.gz
N102DZ,2024-08-11,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-11_airplanes-live_trace_full.json.gz
N102DZ,2024-08-12,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-12_airplanes-live_trace_full.json.gz
N102DZ,2024-08-16,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-16_adsb-lol_trace_full.json.gz
N102DZ,2024-08-16,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-16_airplanes-live_trace_full.json.gz
N102DZ,2024-08-17,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-17_adsb-lol_trace_full.json.gz
N102DZ,2024-08-17,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-17_airplanes-live_trace_full.json.gz
N102DZ,2024-08-19,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-19_adsb-lol_trace_full.json.gz
N102DZ,2024-08-19,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-19_airplanes-live_trace_full.json.gz
N102DZ,2024-08-21,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-21_adsb-lol_trace_full.json.gz
N102DZ,2024-08-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-21_airplanes-live_trace_full.json.gz
N102DZ,2024-08-22,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-22_adsb-lol_trace_full.json.gz
N102DZ,2024-08-22,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-22_airplanes-live_trace_full.json.gz
N102DZ,2024-08-31,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-08-31_airplanes-live_trace_full.json.gz
N102DZ,2024-09-01,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-01_adsb-lol_trace_full.json.gz
N102DZ,2024-09-01,adsbexchange-samples,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-01_adsbexchange-samples_trace_full.json
N102DZ,2024-09-01,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-01_airplanes-live_trace_full.json.gz
N102DZ,2024-09-07,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-07_adsb-lol_trace_full.json.gz
N102DZ,2024-09-07,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-07_airplanes-live_trace_full.json.gz
N102DZ,2024-09-12,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-12_adsb-lol_trace_full.json.gz
N102DZ,2024-09-12,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-12_airplanes-live_trace_full.json.gz
N102DZ,2024-09-16,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-16_airplanes-live_trace_full.json.gz
N102DZ,2024-09-17,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-17_adsb-lol_trace_full.json.gz
N102DZ,2024-09-17,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-17_airplanes-live_trace_full.json.gz
N102DZ,2024-09-18,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-18_adsb-lol_trace_full.json.gz
N102DZ,2024-09-18,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-18_airplanes-live_trace_full.json.gz
N102DZ,2024-09-20,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-20_adsb-lol_trace_full.json.gz
N102DZ,2024-09-20,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-20_airplanes-live_trace_full.json.gz
N102DZ,2024-09-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-21_airplanes-live_trace_full.json.gz
N102DZ,2024-09-24,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-24_adsb-lol_trace_full.json.gz
N102DZ,2024-09-24,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-24_airplanes-live_trace_full.json.gz
N102DZ,2024-09-27,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-27_adsb-lol_trace_full.json.gz
N102DZ,2024-09-27,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-27_airplanes-live_trace_full.json.gz
N102DZ,2024-09-28,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-28_adsb-lol_trace_full.json.gz
N102DZ,2024-09-28,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-28_airplanes-live_trace_full.json.gz
N102DZ,2024-09-30,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-30_adsb-lol_trace_full.json.gz
N102DZ,2024-09-30,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-09-30_airplanes-live_trace_full.json.gz
N102DZ,2024-10-01,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-01_adsb-lol_trace_full.json.gz
N102DZ,2024-10-01,adsbexchange-samples,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-01_adsbexchange-samples_trace_full.json
N102DZ,2024-10-01,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-01_airplanes-live_trace_full.json.gz
N102DZ,2024-10-02,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-02_adsb-lol_trace_full.json.gz
N102DZ,2024-10-02,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-02_airplanes-live_trace_full.json.gz
N102DZ,2024-10-04,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-04_airplanes-live_trace_full.json.gz
N102DZ,2024-10-06,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-06_airplanes-live_trace_full.json.gz
N102DZ,2024-10-08,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-08_airplanes-live_trace_full.json.gz
N102DZ,2024-10-10,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-10_adsb-lol_trace_full.json.gz
N102DZ,2024-10-10,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-10_airplanes-live_trace_full.json.gz
N102DZ,2024-10-11,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-11_adsb-lol_trace_full.json.gz
N102DZ,2024-10-11,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-11_airplanes-live_trace_full.json.gz
N102DZ,2024-10-15,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-15_adsb-lol_trace_full.json.gz
N102DZ,2024-10-15,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-15_airplanes-live_trace_full.json.gz
N102DZ,2024-10-16,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-16_adsb-lol_trace_full.json.gz
N102DZ,2024-10-16,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-16_airplanes-live_trace_full.json.gz
N102DZ,2024-10-18,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-18_adsb-lol_trace_full.json.gz
N102DZ,2024-10-18,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-18_airplanes-live_trace_full.json.gz
N102DZ,2024-10-20,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-20_adsb-lol_trace_full.json.gz
N102DZ,2024-10-20,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-20_airplanes-live_trace_full.json.gz
N102DZ,2024-10-21,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-21_adsb-lol_trace_full.json.gz
N102DZ,2024-10-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-21_airplanes-live_trace_full.json.gz
N102DZ,2024-10-23,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-23_airplanes-live_trace_full.json.gz
N102DZ,2024-10-24,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-24_adsb-lol_trace_full.json.gz
N102DZ,2024-10-24,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-24_airplanes-live_trace_full.json.gz
N102DZ,2024-10-29,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-29_adsb-lol_trace_full.json.gz
N102DZ,2024-10-29,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-29_airplanes-live_trace_full.json.gz
N102DZ,2024-10-30,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-30_adsb-lol_trace_full.json.gz
N102DZ,2024-10-30,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-10-30_airplanes-live_trace_full.json.gz
N102DZ,2024-11-01,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-01_adsb-lol_trace_full.json.gz
N102DZ,2024-11-01,adsbexchange-samples,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-01_adsbexchange-samples_trace_full.json
N102DZ,2024-11-01,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-01_airplanes-live_trace_full.json.gz
N102DZ,2024-11-03,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-03_airplanes-live_trace_full.json.gz
N102DZ,2024-11-04,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-04_airplanes-live_trace_full.json.gz
N102DZ,2024-11-06,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-06_airplanes-live_trace_full.json.gz
N102DZ,2024-11-08,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-08_airplanes-live_trace_full.json.gz
N102DZ,2024-11-13,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-13_adsb-lol_trace_full.json.gz
N102DZ,2024-11-13,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-13_airplanes-live_trace_full.json.gz
N102DZ,2024-11-15,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-15_adsb-lol_trace_full.json.gz
N102DZ,2024-11-15,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-15_airplanes-live_trace_full.json.gz
N102DZ,2024-11-20,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-20_airplanes-live_trace_full.json.gz
N102DZ,2024-11-22,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-22_airplanes-live_trace_full.json.gz
N102DZ,2024-11-28,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-28_adsb-lol_trace_full.json.gz
N102DZ,2024-11-28,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-28_airplanes-live_trace_full.json.gz
N102DZ,2024-11-30,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-30_adsb-lol_trace_full.json.gz
N102DZ,2024-11-30,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-11-30_airplanes-live_trace_full.json.gz
N102DZ,2024-12-01,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-01_adsb-lol_trace_full.json.gz
N102DZ,2024-12-01,adsbexchange-samples,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-01_adsbexchange-samples_trace_full.json
N102DZ,2024-12-01,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-01_airplanes-live_trace_full.json.gz
N102DZ,2024-12-02,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-02_adsb-lol_trace_full.json.gz
N102DZ,2024-12-02,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-02_airplanes-live_trace_full.json.gz
N102DZ,2024-12-03,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-03_adsb-lol_trace_full.json.gz
N102DZ,2024-12-03,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-03_airplanes-live_trace_full.json.gz
N102DZ,2024-12-04,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-04_adsb-lol_trace_full.json.gz
N102DZ,2024-12-04,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-04_airplanes-live_trace_full.json.gz
N102DZ,2024-12-05,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-05_airplanes-live_trace_full.json.gz
N102DZ,2024-12-07,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-07_adsb-lol_trace_full.json.gz
N102DZ,2024-12-07,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-07_airplanes-live_trace_full.json.gz
N102DZ,2024-12-08,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-08_adsb-lol_trace_full.json.gz
N102DZ,2024-12-08,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-08_airplanes-live_trace_full.json.gz
N102DZ,2024-12-11,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-11_adsb-lol_trace_full.json.gz
N102DZ,2024-12-11,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-11_airplanes-live_trace_full.json.gz
N102DZ,2024-12-13,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-13_adsb-lol_trace_full.json.gz
N102DZ,2024-12-13,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-13_airplanes-live_trace_full.json.gz
N102DZ,2024-12-14,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-14_adsb-lol_trace_full.json.gz
N102DZ,2024-12-14,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-14_airplanes-live_trace_full.json.gz
N102DZ,2024-12-21,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-21_adsb-lol_trace_full.json.gz
N102DZ,2024-12-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-21_airplanes-live_trace_full.json.gz
N102DZ,2024-12-27,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-27_airplanes-live_trace_full.json.gz
N102DZ,2024-12-30,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2024-12-30_airplanes-live_trace_full.json.gz
N102DZ,2025-01-03,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-03_airplanes-live_trace_full.json.gz
N102DZ,2025-01-04,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-04_airplanes-live_trace_full.json.gz
N102DZ,2025-01-05,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-05_airplanes-live_trace_full.json.gz
N102DZ,2025-01-09,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-09_airplanes-live_trace_full.json.gz
N102DZ,2025-01-12,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-12_adsb-lol_trace_full.json.gz
N102DZ,2025-01-12,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-12_airplanes-live_trace_full.json.gz
N102DZ,2025-01-13,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-13_airplanes-live_trace_full.json.gz
N102DZ,2025-01-14,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-14_airplanes-live_trace_full.json.gz
N102DZ,2025-01-16,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-16_adsb-lol_trace_full.json.gz
N102DZ,2025-01-16,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-16_airplanes-live_trace_full.json.gz
N102DZ,2025-01-19,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-19_adsb-lol_trace_full.json.gz
N102DZ,2025-01-19,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-19_airplanes-live_trace_full.json.gz
N102DZ,2025-01-21,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-21_adsb-lol_trace_full.json.gz
N102DZ,2025-01-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-21_airplanes-live_trace_full.json.gz
N102DZ,2025-01-29,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-29_airplanes-live_trace_full.json.gz
N102DZ,2025-01-30,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-30_airplanes-live_trace_full.json.gz
N102DZ,2025-01-31,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-01-31_airplanes-live_trace_full.json.gz
N102DZ,2025-02-03,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-03_adsb-lol_trace_full.json.gz
N102DZ,2025-02-03,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-03_airplanes-live_trace_full.json.gz
N102DZ,2025-02-04,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-04_adsb-lol_trace_full.json.gz
N102DZ,2025-02-04,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-04_airplanes-live_trace_full.json.gz
N102DZ,2025-02-08,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-08_adsb-lol_trace_full.json.gz
N102DZ,2025-02-08,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-08_airplanes-live_trace_full.json.gz
N102DZ,2025-02-09,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-09_adsb-lol_trace_full.json.gz
N102DZ,2025-02-09,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-09_airplanes-live_trace_full.json.gz
N102DZ,2025-02-10,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-10_adsb-lol_trace_full.json.gz
N102DZ,2025-02-10,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-10_airplanes-live_trace_full.json.gz
N102DZ,2025-02-11,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-11_adsb-lol_trace_full.json.gz
N102DZ,2025-02-11,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-11_airplanes-live_trace_full.json.gz
N102DZ,2025-02-12,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-12_airplanes-live_trace_full.json.gz
N102DZ,2025-02-13,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-13_airplanes-live_trace_full.json.gz
N102DZ,2025-02-14,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-14_airplanes-live_trace_full.json.gz
N102DZ,2025-02-15,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-15_airplanes-live_trace_full.json.gz
N102DZ,2025-02-17,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-17_adsb-lol_trace_full.json.gz
N102DZ,2025-02-17,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-17_airplanes-live_trace_full.json.gz
N102DZ,2025-02-18,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-18_adsb-lol_trace_full.json.gz
N102DZ,2025-02-18,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-18_airplanes-live_trace_full.json.gz
N102DZ,2025-02-19,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-19_adsb-lol_trace_full.json.gz
N102DZ,2025-02-19,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-19_airplanes-live_trace_full.json.gz
N102DZ,2025-02-21,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-21_adsb-lol_trace_full.json.gz
N102DZ,2025-02-21,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-21_airplanes-live_trace_full.json.gz
N102DZ,2025-02-23,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-23_adsb-lol_trace_full.json.gz
N102DZ,2025-02-23,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-23_airplanes-live_trace_full.json.gz
N102DZ,2025-02-24,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-24_adsb-lol_trace_full.json.gz
N102DZ,2025-02-24,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-24_airplanes-live_trace_full.json.gz
N102DZ,2025-02-26,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-26_adsb-lol_trace_full.json.gz
N102DZ,2025-02-26,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-26_airplanes-live_trace_full.json.gz
N102DZ,2025-02-27,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-27_adsb-lol_trace_full.json.gz
N102DZ,2025-02-27,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-27_airplanes-live_trace_full.json.gz
N102DZ,2025-02-28,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-28_adsb-lol_trace_full.json.gz
N102DZ,2025-02-28,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-02-28_airplanes-live_trace_full.json.gz
N102DZ,2025-03-02,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-02_adsb-lol_trace_full.json.gz
N102DZ,2025-03-02,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-02_airplanes-live_trace_full.json.gz
N102DZ,2025-03-04,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-04_adsb-lol_trace_full.json.gz
N102DZ,2025-03-04,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-04_airplanes-live_trace_full.json.gz
N102DZ,2025-03-09,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-09_airplanes-live_trace_full.json.gz
N102DZ,2025-03-12,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-12_adsb-lol_trace_full.json.gz
N102DZ,2025-03-12,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-12_airplanes-live_trace_full.json.gz
N102DZ,2025-03-13,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-13_adsb-lol_trace_full.json.gz
N102DZ,2025-03-13,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-13_airplanes-live_trace_full.json.gz
N102DZ,2025-03-14,adsb-lol,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-14_adsb-lol_trace_full.json.gz
N102DZ,2025-03-14,airplanes-live,0,none,GV 555 LLC,N102DZ,N102DZ_2025-03-14_airplanes-live_trace_full.json.gz
