sweep_date,tail,source,circle_key,circle_kind,city,state,event_date,offset_days,who,points_in_circle,on_ground_in_circle,min_dist_mi,ground_lat,ground_lon,passed_geo_sweep_prefilter,trace_file
2024-07-24,N40JD,airplanes-live,20240724_west_palm_beach,event,West Palm Beach,FL,2024-07-24,0,Charlie,268,False,31.08,,,True,N40JD/data/recovered/N40JD_2024-07-24_airplanes-live_trace_full.json.gz
2024-07-24,N40JD,adsb-lol,20240725_west_palm_beach,event,West Palm Beach,FL,2024-07-25,-1,Charlie,275,False,31.08,,,True,N40JD/data/recovered/N40JD_2024-07-24_adsb-lol_trace_full.json.gz
2024-07-24,N40JD,airplanes-live,20240725_west_palm_beach,event,West Palm Beach,FL,2024-07-25,-1,Charlie,268,False,31.08,,,True,N40JD/data/recovered/N40JD_2024-07-24_airplanes-live_trace_full.json.gz
2024-07-24,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,32,False,22.92,,,True,N582MM/data/recovered/N582MM_2024-07-24_adsb-lol_trace_full.json.gz
2024-07-24,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,35,False,22.92,,,True,N582MM/data/recovered/N582MM_2024-07-24_airplanes-live_trace_full.json.gz
2024-07-26,N582MM,adsb-lol,20240725_west_palm_beach,event,West Palm Beach,FL,2024-07-25,1,Charlie,246,False,5.7,,,True,N582MM/data/recovered/N582MM_2024-07-26_adsb-lol_trace_full.json.gz
2024-07-26,N582MM,airplanes-live,20240725_west_palm_beach,event,West Palm Beach,FL,2024-07-25,1,Charlie,268,False,4.22,,,True,N582MM/data/recovered/N582MM_2024-07-26_airplanes-live_trace_full.json.gz
2024-07-26,N582MM,adsb-lol,20240726_west_palm_beach,event,West Palm Beach,FL,2024-07-26,0,Charlie,492,False,5.7,,,True,N582MM/data/recovered/N582MM_2024-07-26_adsb-lol_trace_full.json.gz
2024-07-26,N582MM,airplanes-live,20240726_west_palm_beach,event,West Palm Beach,FL,2024-07-26,0,Charlie,536,False,4.22,,,True,N582MM/data/recovered/N582MM_2024-07-26_airplanes-live_trace_full.json.gz
2024-07-26,N582MM,adsb-lol,20240727_west_palm_beach,event,West Palm Beach,FL,2024-07-27,-1,Charlie,246,False,5.7,,,True,N582MM/data/recovered/N582MM_2024-07-26_adsb-lol_trace_full.json.gz
2024-07-26,N582MM,airplanes-live,20240727_west_palm_beach,event,West Palm Beach,FL,2024-07-27,-1,Charlie,268,False,4.22,,,True,N582MM/data/recovered/N582MM_2024-07-26_airplanes-live_trace_full.json.gz
2024-07-26,N582MM,adsb-lol,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,40,False,15.4,,,True,N582MM/data/recovered/N582MM_2024-07-26_adsb-lol_trace_full.json.gz
2024-07-26,N582MM,airplanes-live,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,40,False,15.38,,,True,N582MM/data/recovered/N582MM_2024-07-26_airplanes-live_trace_full.json.gz
2024-07-27,N582MM,adsb-lol,20240726_west_palm_beach,event,West Palm Beach,FL,2024-07-26,1,Charlie,510,False,3.22,,,True,N582MM/data/recovered/N582MM_2024-07-27_adsb-lol_trace_full.json.gz
2024-07-27,N582MM,airplanes-live,20240726_west_palm_beach,event,West Palm Beach,FL,2024-07-26,1,Charlie,488,False,3.19,,,True,N582MM/data/recovered/N582MM_2024-07-27_airplanes-live_trace_full.json.gz
2024-07-27,N582MM,adsb-lol,20240727_west_palm_beach,event,West Palm Beach,FL,2024-07-27,0,Charlie,255,False,3.22,,,True,N582MM/data/recovered/N582MM_2024-07-27_adsb-lol_trace_full.json.gz
2024-07-27,N582MM,airplanes-live,20240727_west_palm_beach,event,West Palm Beach,FL,2024-07-27,0,Charlie,244,False,3.19,,,True,N582MM/data/recovered/N582MM_2024-07-27_airplanes-live_trace_full.json.gz
2024-07-27,N582MM,adsb-lol,20240728_west_palm_beach,event,West Palm Beach,FL,2024-07-28,-1,Charlie,255,False,3.22,,,True,N582MM/data/recovered/N582MM_2024-07-27_adsb-lol_trace_full.json.gz
2024-07-27,N582MM,airplanes-live,20240728_west_palm_beach,event,West Palm Beach,FL,2024-07-28,-1,Charlie,244,False,3.19,,,True,N582MM/data/recovered/N582MM_2024-07-27_airplanes-live_trace_full.json.gz
2024-07-28,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,164,False,28.85,,,True,N872RA/data/recovered/N872RA_2024-07-28_adsb-lol_trace_full.json.gz
2024-07-28,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,179,False,28.85,,,True,N872RA/data/recovered/N872RA_2024-07-28_airplanes-live_trace_full.json.gz
2024-09-03,N560TW,adsb-lol,20240903_phoenix,event,Phoenix,AZ,2024-09-03,0,Charlie,362,True,3.89,33.622365,-111.908941,True,N560TW/data/recovered/N560TW_2024-09-03_adsb-lol_trace_full.json.gz
2024-09-03,N560TW,airplanes-live,20240903_phoenix,event,Phoenix,AZ,2024-09-03,0,Charlie,229,True,3.88,33.62249,-111.909135,True,N560TW/data/recovered/N560TW_2024-09-03_airplanes-live_trace_full.json.gz
2024-09-03,N582MM,adsb-lol,20240903_phoenix,event,Phoenix,AZ,2024-09-03,0,Charlie,1,False,10.81,,,True,N582MM/data/recovered/N582MM_2024-09-03_adsb-lol_trace_full.json.gz
2024-09-03,N872RA,adsb-lol,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,89,False,23.51,,,True,N872RA/data/recovered/N872RA_2024-09-03_adsb-lol_trace_full.json.gz
2024-09-03,N872RA,airplanes-live,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,140,False,23.5,,,True,N872RA/data/recovered/N872RA_2024-09-03_airplanes-live_trace_full.json.gz
2024-09-04,N560TW,adsb-lol,20240903_phoenix,event,Phoenix,AZ,2024-09-03,1,Charlie,241,True,10.73,33.625786,-111.907243,True,N560TW/data/recovered/N560TW_2024-09-04_adsb-lol_trace_full.json.gz
2024-09-04,N560TW,airplanes-live,20240903_phoenix,event,Phoenix,AZ,2024-09-03,1,Charlie,232,True,10.73,33.625786,-111.907243,True,N560TW/data/recovered/N560TW_2024-09-04_airplanes-live_trace_full.json.gz
2024-09-04,N582MM,adsb-lol,20240903_phoenix,event,Phoenix,AZ,2024-09-03,1,Charlie,190,True,10.64,33.427195,-112.024183,True,N582MM/data/recovered/N582MM_2024-09-04_adsb-lol_trace_full.json.gz
2024-09-04,N582MM,airplanes-live,20240903_phoenix,event,Phoenix,AZ,2024-09-03,1,Charlie,200,True,10.57,33.426997,-112.023496,True,N582MM/data/recovered/N582MM_2024-09-04_airplanes-live_trace_full.json.gz
2024-09-04,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,74,False,28.85,,,True,N872RA/data/recovered/N872RA_2024-09-04_adsb-lol_trace_full.json.gz
2024-09-04,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,189,True,28.85,35.62207,-106.084389,True,N872RA/data/recovered/N872RA_2024-09-04_airplanes-live_trace_full.json.gz
2024-09-05,N582MM,adsb-lol,20240905_madison,event,Madison,WI,2024-09-05,0,Charlie,281,True,1.25,43.142228,-89.33415,True,N582MM/data/recovered/N582MM_2024-09-05_adsb-lol_trace_full.json.gz
2024-09-05,N582MM,airplanes-live,20240905_madison,event,Madison,WI,2024-09-05,0,Charlie,275,False,1.24,,,True,N582MM/data/recovered/N582MM_2024-09-05_airplanes-live_trace_full.json.gz
2024-09-05,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,34,False,13.45,,,True,N582MM/data/recovered/N582MM_2024-09-05_adsb-lol_trace_full.json.gz
2024-09-05,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,34,False,13.44,,,True,N582MM/data/recovered/N582MM_2024-09-05_airplanes-live_trace_full.json.gz
2024-09-06,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,55,False,12.75,,,True,N582MM/data/recovered/N582MM_2024-09-06_adsb-lol_trace_full.json.gz
2024-09-06,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,57,False,12.76,,,True,N582MM/data/recovered/N582MM_2024-09-06_airplanes-live_trace_full.json.gz
2024-09-10,N582MM,adsb-lol,20240910_boulder,event,Boulder,CO,2024-09-10,0,Charlie,582,True,9.95,39.908815,-105.116058,True,N582MM/data/recovered/N582MM_2024-09-10_adsb-lol_trace_full.json.gz
2024-09-10,N582MM,airplanes-live,20240910_boulder,event,Boulder,CO,2024-09-10,0,Charlie,383,True,9.95,39.908733,-105.115906,True,N582MM/data/recovered/N582MM_2024-09-10_airplanes-live_trace_full.json.gz
2024-09-10,N872RA,adsb-lol,20240910_boulder,event,Boulder,CO,2024-09-10,0,Charlie,231,True,11.08,39.576641,-104.851135,True,N872RA/data/recovered/N872RA_2024-09-10_adsb-lol_trace_full.json.gz
2024-09-10,N872RA,airplanes-live,20240910_boulder,event,Boulder,CO,2024-09-10,0,Charlie,224,True,11.08,39.576641,-104.851135,True,N872RA/data/recovered/N872RA_2024-09-10_airplanes-live_trace_full.json.gz
2024-09-11,N582MM,adsb-lol,20240911_denton,event,Denton,TX,2024-09-11,0,Charlie,340,True,3.28,32.845886,-96.855343,True,N582MM/data/recovered/N582MM_2024-09-11_adsb-lol_trace_full.json.gz
2024-09-11,N582MM,airplanes-live,20240911_denton,event,Denton,TX,2024-09-11,0,Charlie,354,True,3.28,32.845886,-96.855343,True,N582MM/data/recovered/N582MM_2024-09-11_airplanes-live_trace_full.json.gz
2024-09-11,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,5,False,49.22,,,True,N582MM/data/recovered/N582MM_2024-09-11_adsb-lol_trace_full.json.gz
2024-09-11,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,6,False,49.22,,,True,N582MM/data/recovered/N582MM_2024-09-11_airplanes-live_trace_full.json.gz
2024-09-11,N872RA,adsb-lol,20240910_boulder,event,Boulder,CO,2024-09-10,1,Charlie,291,True,29.86,39.577363,-104.851166,True,N872RA/data/recovered/N872RA_2024-09-11_adsb-lol_trace_full.json.gz
2024-09-11,N872RA,airplanes-live,20240910_boulder,event,Boulder,CO,2024-09-10,1,Charlie,301,True,29.86,39.577363,-104.851166,True,N872RA/data/recovered/N872RA_2024-09-11_airplanes-live_trace_full.json.gz
2024-09-12,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,16,False,43.56,,,True,N102DZ/data/recovered/N102DZ_2024-09-12_adsb-lol_trace_full.json.gz
2024-09-12,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,15,False,43.54,,,True,N102DZ/data/recovered/N102DZ_2024-09-12_airplanes-live_trace_full.json.gz
2024-09-12,N582MM,adsb-lol,20240911_denton,event,Denton,TX,2024-09-11,1,Charlie,163,True,22.65,32.852019,-96.848883,True,N582MM/data/recovered/N582MM_2024-09-12_adsb-lol_trace_full.json.gz
2024-09-12,N582MM,airplanes-live,20240911_denton,event,Denton,TX,2024-09-11,1,Charlie,162,True,22.65,32.852019,-96.848883,True,N582MM/data/recovered/N582MM_2024-09-12_airplanes-live_trace_full.json.gz
2024-09-12,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,70,False,33.77,,,True,N872RA/data/recovered/N872RA_2024-09-12_adsb-lol_trace_full.json.gz
2024-09-12,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,62,False,33.77,,,True,N872RA/data/recovered/N872RA_2024-09-12_airplanes-live_trace_full.json.gz
2024-09-13,N582MM,adsb-lol,20240913_manhattan,event,Manhattan,KS,2024-09-13,0,Charlie,99,False,4.14,,,True,N582MM/data/recovered/N582MM_2024-09-13_adsb-lol_trace_full.json.gz
2024-09-13,N582MM,airplanes-live,20240913_manhattan,event,Manhattan,KS,2024-09-13,0,Charlie,136,False,1.61,,,True,N582MM/data/recovered/N582MM_2024-09-13_airplanes-live_trace_full.json.gz
2024-09-13,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,36,False,1.36,,,True,N582MM/data/recovered/N582MM_2024-09-13_adsb-lol_trace_full.json.gz
2024-09-13,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,36,False,1.24,,,True,N582MM/data/recovered/N582MM_2024-09-13_airplanes-live_trace_full.json.gz
2024-09-13,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,43,False,45.53,,,True,N872RA/data/recovered/N872RA_2024-09-13_adsb-lol_trace_full.json.gz
2024-09-14,N582MM,adsb-lol,20240913_manhattan,event,Manhattan,KS,2024-09-13,1,Charlie,50,False,9.49,,,True,N582MM/data/recovered/N582MM_2024-09-14_adsb-lol_trace_full.json.gz
2024-09-14,N582MM,airplanes-live,20240913_manhattan,event,Manhattan,KS,2024-09-13,1,Charlie,50,False,9.49,,,True,N582MM/data/recovered/N582MM_2024-09-14_airplanes-live_trace_full.json.gz
2024-09-17,N102DZ,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,24,False,33.63,,,True,N102DZ/data/recovered/N102DZ_2024-09-17_adsb-lol_trace_full.json.gz
2024-09-17,N102DZ,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,24,False,33.62,,,True,N102DZ/data/recovered/N102DZ_2024-09-17_airplanes-live_trace_full.json.gz
2024-09-17,N582MM,adsb-lol,20240918_pittsburgh,event,Pittsburgh,PA,2024-09-18,-1,Charlie,32,False,26.23,,,True,N582MM/data/recovered/N582MM_2024-09-17_adsb-lol_trace_full.json.gz
2024-09-17,N582MM,airplanes-live,20240918_pittsburgh,event,Pittsburgh,PA,2024-09-18,-1,Charlie,32,False,26.24,,,True,N582MM/data/recovered/N582MM_2024-09-17_airplanes-live_trace_full.json.gz
2024-09-17,N582MM,adsb-lol,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,34,False,6.61,,,True,N582MM/data/recovered/N582MM_2024-09-17_adsb-lol_trace_full.json.gz
2024-09-17,N582MM,airplanes-live,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,34,False,6.58,,,True,N582MM/data/recovered/N582MM_2024-09-17_airplanes-live_trace_full.json.gz
2024-09-18,N582MM,adsb-lol,20240918_pittsburgh,event,Pittsburgh,PA,2024-09-18,0,Charlie,305,True,5.93,40.354308,-79.925615,True,N582MM/data/recovered/N582MM_2024-09-18_adsb-lol_trace_full.json.gz
2024-09-18,N582MM,airplanes-live,20240918_pittsburgh,event,Pittsburgh,PA,2024-09-18,0,Charlie,307,True,5.93,40.354308,-79.925615,True,N582MM/data/recovered/N582MM_2024-09-18_airplanes-live_trace_full.json.gz
2024-09-18,N582MM,adsb-lol,20240919_university_park,event,University Park,PA,2024-09-19,-1,Charlie,130,False,33.61,,,True,N582MM/data/recovered/N582MM_2024-09-18_adsb-lol_trace_full.json.gz
2024-09-18,N582MM,airplanes-live,20240919_university_park,event,University Park,PA,2024-09-19,-1,Charlie,167,False,33.61,,,True,N582MM/data/recovered/N582MM_2024-09-18_airplanes-live_trace_full.json.gz
2024-09-18,N582MM,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,30,False,4.42,,,True,N582MM/data/recovered/N582MM_2024-09-18_adsb-lol_trace_full.json.gz
2024-09-18,N582MM,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,30,False,4.36,,,True,N582MM/data/recovered/N582MM_2024-09-18_airplanes-live_trace_full.json.gz
2024-09-18,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,32,False,37.8,,,True,N872RA/data/recovered/N872RA_2024-09-18_adsb-lol_trace_full.json.gz
2024-09-18,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,33,False,37.79,,,True,N872RA/data/recovered/N872RA_2024-09-18_airplanes-live_trace_full.json.gz
2024-09-19,N582MM,adsb-lol,20240919_university_park,event,University Park,PA,2024-09-19,0,Charlie,81,False,17.02,,,True,N582MM/data/recovered/N582MM_2024-09-19_adsb-lol_trace_full.json.gz
2024-09-19,N582MM,airplanes-live,20240919_university_park,event,University Park,PA,2024-09-19,0,Charlie,315,True,2.46,40.854709,-77.844549,True,N582MM/data/recovered/N582MM_2024-09-19_airplanes-live_trace_full.json.gz
2024-09-20,N102DZ,adsb-lol,20240919_university_park,event,University Park,PA,2024-09-19,1,Charlie,22,False,41.12,,,True,N102DZ/data/recovered/N102DZ_2024-09-20_adsb-lol_trace_full.json.gz
2024-09-20,N102DZ,airplanes-live,20240919_university_park,event,University Park,PA,2024-09-19,1,Charlie,21,False,41.12,,,True,N102DZ/data/recovered/N102DZ_2024-09-20_airplanes-live_trace_full.json.gz
2024-09-20,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,159,False,7.35,,,True,N872RA/data/recovered/N872RA_2024-09-20_adsb-lol_trace_full.json.gz
2024-09-20,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,171,True,7.36,35.619118,-106.090065,True,N872RA/data/recovered/N872RA_2024-09-20_airplanes-live_trace_full.json.gz
2024-09-30,N582MM,airplanes-live,20240930_missoula,event,Missoula,MT,2024-09-30,0,Charlie,327,True,0.17,46.915833,-114.091164,True,N582MM/data/recovered/N582MM_2024-09-30_airplanes-live_trace_full.json.gz
2024-09-30,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,194,True,28.87,35.615513,-106.090007,True,N872RA/data/recovered/N872RA_2024-09-30_adsb-lol_trace_full.json.gz
2024-09-30,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,175,True,28.86,35.612701,-106.092461,True,N872RA/data/recovered/N872RA_2024-09-30_airplanes-live_trace_full.json.gz
2024-10-01,N582MM,adsb-lol,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,173,True,25.29,47.777275,-116.815207,True,N582MM/data/recovered/N582MM_2024-10-01_adsb-lol_trace_full.json.gz
2024-10-01,N582MM,adsbexchange-samples,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,370,True,25.29,47.776257,-116.819395,True,N582MM/data/recovered/N582MM_2024-10-01_adsbexchange-samples_trace_full.json
2024-10-01,N582MM,airplanes-live,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,224,True,25.29,47.776852,-116.81694,True,N582MM/data/recovered/N582MM_2024-10-01_airplanes-live_trace_full.json.gz
2024-10-01,N872RA,adsbexchange-samples,20240930_missoula,event,Missoula,MT,2024-09-30,1,Charlie,52,False,33.78,,,True,N872RA/data/recovered/N872RA_2024-10-01_adsbexchange-samples_trace_full.json
2024-10-10,N102DZ,adsb-lol,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,49,False,21.07,,,True,N102DZ/data/recovered/N102DZ_2024-10-10_adsb-lol_trace_full.json.gz
2024-10-10,N102DZ,airplanes-live,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,56,False,21.07,,,True,N102DZ/data/recovered/N102DZ_2024-10-10_airplanes-live_trace_full.json.gz
2024-10-10,N582MM,adsb-lol,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,170,True,24.89,47.776131,-116.825831,True,N582MM/data/recovered/N582MM_2024-10-10_adsb-lol_trace_full.json.gz
2024-10-10,N582MM,airplanes-live,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,225,True,24.89,47.776829,-116.816976,True,N582MM/data/recovered/N582MM_2024-10-10_airplanes-live_trace_full.json.gz
2024-10-10,N872RA,adsb-lol,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,38,False,26.09,,,True,N872RA/data/recovered/N872RA_2024-10-10_adsb-lol_trace_full.json.gz
2024-10-10,N872RA,airplanes-live,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,37,False,26.11,,,True,N872RA/data/recovered/N872RA_2024-10-10_airplanes-live_trace_full.json.gz
2024-10-11,N582MM,adsb-lol,20241011_corvallis,event,Corvallis,OR,2024-10-11,0,Charlie,254,False,1.4,,,True,N582MM/data/recovered/N582MM_2024-10-11_adsb-lol_trace_full.json.gz
2024-10-11,N582MM,airplanes-live,20241011_corvallis,event,Corvallis,OR,2024-10-11,0,Charlie,269,False,1.4,,,True,N582MM/data/recovered/N582MM_2024-10-11_airplanes-live_trace_full.json.gz
2024-10-11,N872RA,adsb-lol,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,29,False,32.17,,,True,N872RA/data/recovered/N872RA_2024-10-11_adsb-lol_trace_full.json.gz
2024-10-11,N872RA,airplanes-live,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,27,False,32.17,,,True,N872RA/data/recovered/N872RA_2024-10-11_airplanes-live_trace_full.json.gz
2024-10-12,N582MM,adsb-lol,20241011_corvallis,event,Corvallis,OR,2024-10-11,1,Charlie,205,True,7.38,44.123561,-123.218978,True,N582MM/data/recovered/N582MM_2024-10-12_adsb-lol_trace_full.json.gz
2024-10-12,N582MM,airplanes-live,20241011_corvallis,event,Corvallis,OR,2024-10-11,1,Charlie,184,True,7.38,44.123561,-123.218978,True,N582MM/data/recovered/N582MM_2024-10-12_airplanes-live_trace_full.json.gz
2024-10-14,N872RA,adsb-lol,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,-1,Charlie,39,False,2.17,,,True,N872RA/data/recovered/N872RA_2024-10-14_adsb-lol_trace_full.json.gz
2024-10-14,N872RA,airplanes-live,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,-1,Charlie,39,False,2.1,,,True,N872RA/data/recovered/N872RA_2024-10-14_airplanes-live_trace_full.json.gz
2024-10-14,N872RA,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,84,False,28.79,,,True,N872RA/data/recovered/N872RA_2024-10-14_adsb-lol_trace_full.json.gz
2024-10-14,N872RA,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,99,False,28.8,,,True,N872RA/data/recovered/N872RA_2024-10-14_airplanes-live_trace_full.json.gz
2024-10-15,N582MM,adsb-lol,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,0,Charlie,211,True,3.68,35.146088,-111.664885,True,N582MM/data/recovered/N582MM_2024-10-15_adsb-lol_trace_full.json.gz
2024-10-15,N582MM,airplanes-live,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,0,Charlie,231,False,4.69,,,True,N582MM/data/recovered/N582MM_2024-10-15_airplanes-live_trace_full.json.gz
2024-10-15,N872RA,adsb-lol,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,0,Charlie,39,False,1.65,,,True,N872RA/data/recovered/N872RA_2024-10-15_adsb-lol_trace_full.json.gz
2024-10-15,N872RA,airplanes-live,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,0,Charlie,39,False,1.83,,,True,N872RA/data/recovered/N872RA_2024-10-15_airplanes-live_trace_full.json.gz
2024-10-16,N102DZ,adsb-lol,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,49,False,34.13,,,True,N102DZ/data/recovered/N102DZ_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N102DZ,airplanes-live,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,48,False,34.1,,,True,N102DZ/data/recovered/N102DZ_2024-10-16_airplanes-live_trace_full.json.gz
2024-10-16,N102DZ,adsb-lol,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,9,False,48.34,,,True,N102DZ/data/recovered/N102DZ_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N102DZ,airplanes-live,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,9,False,48.34,,,True,N102DZ/data/recovered/N102DZ_2024-10-16_airplanes-live_trace_full.json.gz
2024-10-16,N102DZ,adsb-lol,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,36,False,13.95,,,True,N102DZ/data/recovered/N102DZ_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N102DZ,airplanes-live,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,36,False,13.92,,,True,N102DZ/data/recovered/N102DZ_2024-10-16_airplanes-live_trace_full.json.gz
2024-10-16,N560TW,adsb-lol,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,48,False,24.58,,,True,N560TW/data/recovered/N560TW_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N560TW,airplanes-live,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,50,False,24.57,,,True,N560TW/data/recovered/N560TW_2024-10-16_airplanes-live_trace_full.json.gz
2024-10-16,N582MM,adsb-lol,20241016_tucson,event,Tucson,AZ,2024-10-16,0,Charlie,97,False,5.42,,,True,N582MM/data/recovered/N582MM_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N582MM,airplanes-live,20241016_tucson,event,Tucson,AZ,2024-10-16,0,Charlie,105,False,4.7,,,True,N582MM/data/recovered/N582MM_2024-10-16_airplanes-live_trace_full.json.gz
2024-10-16,N872RA,adsb-lol,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,50,False,3.6,,,True,N872RA/data/recovered/N872RA_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N872RA,airplanes-live,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,51,False,3.6,,,True,N872RA/data/recovered/N872RA_2024-10-16_airplanes-live_trace_full.json.gz
2024-10-16,N888KG,adsb-lol,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,35,False,7.81,,,True,N888KG/data/recovered/N888KG_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N888KG,airplanes-live,20241015_flagstaff,event,Flagstaff,AZ,2024-10-15,1,Charlie,34,False,7.77,,,True,N888KG/data/recovered/N888KG_2024-10-16_airplanes-live_trace_full.json.gz
2024-10-16,N888KG,adsb-lol,20241016_tucson,event,Tucson,AZ,2024-10-16,0,Charlie,34,False,14.66,,,True,N888KG/data/recovered/N888KG_2024-10-16_adsb-lol_trace_full.json.gz
2024-10-16,N888KG,airplanes-live,20241016_tucson,event,Tucson,AZ,2024-10-16,0,Charlie,34,False,14.68,,,True,N888KG/data/recovered/N888KG_2024-10-16_airplanes-live_trace_full.json.gz
