sweep_date,circle_key,circle_kind,city,state,event_date,offset_days,who,entering,on_ground,notable_ground_all,notable_ground_excl_airliner
2025-08-23,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1013,128,11,9
2025-08-23,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,933,2,0,0
2025-08-23,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,809,0,0,0
2025-08-23,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,787,1,0,0
2025-08-23,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,538,88,4,2
2025-08-23,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,829,72,5,3
2025-09-09,20250910_orem,event,Orem,UT,2025-09-10,-1,Charlie,1279,500,59,51
2025-09-09,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1064,152,29,26
2025-09-09,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1138,2,0,0
2025-09-09,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1030,2,0,0
2025-09-09,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,861,0,0,0
2025-09-09,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,561,94,11,8
2025-09-09,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,846,36,4,1
2025-09-10,20250910_orem,event,Orem,UT,2025-09-10,0,Charlie,1113,482,70,63
2025-09-10,20250911_woodland_park,event,Woodland Park,CO,2025-09-11,-1,Charlie,1270,222,71,68
2025-09-10,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,863,144,28,26
2025-09-10,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1224,6,0,0
2025-09-10,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1058,2,2,2
2025-09-10,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,885,0,0,0
2025-09-10,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,541,91,13,10
2025-09-10,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,883,30,5,1
2025-09-11,20250910_orem,event,Orem,UT,2025-09-10,1,Charlie,1126,502,62,52
2025-09-11,20250911_woodland_park,event,Woodland Park,CO,2025-09-11,0,Charlie,1287,221,69,66
2025-09-11,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1130,189,35,33
2025-09-11,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1287,4,0,0
2025-09-11,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1059,1,0,0
2025-09-11,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,869,0,0,0
2025-09-11,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,563,101,12,10
2025-09-11,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,935,1,0,0
2025-09-12,20250911_woodland_park,event,Woodland Park,CO,2025-09-11,1,Charlie,1272,252,67,65
2025-09-12,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1153,212,34,32
2025-09-12,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1348,2,0,0
2025-09-12,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,993,5,1,1
2025-09-12,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,870,0,0,0
2025-09-12,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,550,106,15,13
2025-09-12,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,953,0,0,0
2025-09-17,20250918_fort_collins,event,Fort Collins,CO,2025-09-18,-1,Charlie,1286,540,71,69
2025-09-17,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1089,195,40,38
2025-09-17,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1157,2,0,0
2025-09-17,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,546,3,0,0
2025-09-17,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,874,0,0,0
2025-09-17,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,553,88,10,8
2025-09-17,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,911,0,0,0
2025-09-20,20250919_murfreesboro,event,Murfreesboro,TN,2025-09-19,1,Charlie,1428,253,20,16
2025-09-20,20250920_murfreesboro,event,Murfreesboro,TN,2025-09-20,0,Charlie,1428,253,20,16
2025-09-20,20250921_glendale,event,Glendale,AZ,2025-09-21,-1,Erika,2210,997,105,91
2025-09-20,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,848,187,20,18
2025-09-20,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1084,4,0,0
2025-09-20,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,819,2,0,0
2025-09-20,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,742,0,0,0
2025-09-20,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,529,98,10,8
2025-09-20,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,746,1,0,0
2025-09-21,20250920_murfreesboro,event,Murfreesboro,TN,2025-09-20,1,Charlie,1530,256,36,28
2025-09-21,20250921_glendale,event,Glendale,AZ,2025-09-21,0,Erika,1629,861,126,110
2025-09-21,20250922_minneapolis,event,Minneapolis,MN,2025-09-22,-1,TPUSA,1076,563,59,44
2025-09-21,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,841,181,16,16
2025-09-21,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1156,2,2,2
2025-09-21,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1026,2,0,0
2025-09-21,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,912,0,0,0
2025-09-21,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,478,80,5,5
2025-09-21,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,880,0,0,0
2025-09-22,20250921_glendale,event,Glendale,AZ,2025-09-21,1,Erika,2045,1067,131,115
2025-09-22,20250922_minneapolis,event,Minneapolis,MN,2025-09-22,0,TPUSA,938,536,56,46
2025-09-22,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,879,186,24,24
2025-09-22,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1234,1,0,0
2025-09-22,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1077,1,0,0
2025-09-22,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,862,0,0,0
2025-09-22,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,527,100,13,10
2025-09-22,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,766,0,0,0
2025-09-23,20250922_minneapolis,event,Minneapolis,MN,2025-09-22,1,TPUSA,1198,565,83,65
2025-09-23,20250924_blacksburg,event,Blacksburg,VA,2025-09-24,-1,TPUSA,1234,51,10,8
2025-09-23,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,929,200,26,24
2025-09-23,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1119,1,0,0
2025-09-23,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,853,2,1,1
2025-09-23,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,946,0,0,0
2025-09-23,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,511,97,13,9
2025-09-23,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,831,0,0,0
2025-09-24,20250924_blacksburg,event,Blacksburg,VA,2025-09-24,0,TPUSA,1044,36,10,8
2025-09-24,20250925_hanover,event,Hanover,NH,2025-09-25,-1,Charlie,462,0,0,0
2025-09-24,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,843,202,38,35
2025-09-24,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1118,2,0,0
2025-09-24,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1022,1,0,0
2025-09-24,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,535,0,0,0
2025-09-24,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,545,92,12,9
2025-09-24,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,811,0,0,0
2025-09-25,20250924_blacksburg,event,Blacksburg,VA,2025-09-24,1,TPUSA,1221,36,5,4
2025-09-25,20250925_hanover,event,Hanover,NH,2025-09-25,0,Charlie,449,0,0,0
2025-09-25,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,990,222,34,31
2025-09-25,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1109,0,0,0
2025-09-25,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1078,5,2,2
2025-09-25,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,998,1,0,0
2025-09-25,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,539,111,18,15
2025-09-25,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,862,0,0,0
2025-09-26,20250925_hanover,event,Hanover,NH,2025-09-25,1,Charlie,521,0,0,0
2025-09-26,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,944,222,37,35
2025-09-26,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1273,0,0,0
2025-09-26,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1147,4,0,0
2025-09-26,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,1003,0,0,0
2025-09-26,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,563,107,15,13
2025-09-26,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,1007,0,0,0
2025-09-29,20250930_logan,event,Logan,UT,2025-09-30,-1,TPUSA,629,120,19,19
2025-09-29,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,953,177,25,25
2025-09-29,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1170,2,1,1
2025-09-29,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1055,2,0,0
2025-09-29,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,860,1,1,1
2025-09-29,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,512,93,9,7
2025-09-29,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,947,75,8,5
2025-09-30,20250930_logan,event,Logan,UT,2025-09-30,0,TPUSA,594,94,19,19
2025-09-30,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,991,205,31,29
2025-09-30,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1103,2,0,0
2025-09-30,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1059,6,0,0
2025-09-30,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,841,0,0,0
2025-09-30,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,482,91,14,11
2025-09-30,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,837,84,8,6
2025-10-01,20250930_logan,event,Logan,UT,2025-09-30,1,TPUSA,733,144,30,30
2025-10-01,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,982,207,40,38
2025-10-01,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1187,2,0,0
2025-10-01,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,892,7,1,1
2025-10-01,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,849,0,0,0
2025-10-01,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,479,89,14,11
2025-10-01,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,829,90,9,6
2025-10-06,20251007_bozeman,event,Bozeman,MT,2025-10-07,-1,TPUSA,316,92,11,11
2025-10-06,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1130,204,35,33
2025-10-06,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1228,1,0,0
2025-10-06,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,710,3,1,1
2025-10-06,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,888,0,0,0
2025-10-06,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,526,100,11,9
2025-10-06,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,951,80,7,6
2025-10-07,20251007_bozeman,event,Bozeman,MT,2025-10-07,0,TPUSA,319,101,14,14
2025-10-07,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,947,203,37,35
2025-10-07,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1154,3,1,1
2025-10-07,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,977,6,1,1
2025-10-07,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,926,0,0,0
2025-10-07,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,492,96,13,11
2025-10-07,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,798,81,8,4
2025-10-08,20251007_bozeman,event,Bozeman,MT,2025-10-07,1,TPUSA,318,100,12,12
2025-10-08,20251009_grand_forks,event,Grand Forks,ND,2025-10-09,-1,TPUSA,241,46,0,0
2025-10-08,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,849,206,38,36
2025-10-08,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1160,5,2,2
2025-10-08,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1041,4,1,0
2025-10-08,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,925,0,0,0
2025-10-08,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,519,93,11,8
2025-10-08,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,834,73,8,4
2025-10-09,20251009_grand_forks,event,Grand Forks,ND,2025-10-09,0,TPUSA,246,33,0,0
2025-10-09,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1056,225,51,49
2025-10-09,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1406,3,0,0
2025-10-09,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,1075,5,1,1
2025-10-09,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,960,0,0,0
2025-10-09,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,531,94,16,14
2025-10-09,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,927,85,9,5
2025-10-10,20251009_grand_forks,event,Grand Forks,ND,2025-10-09,1,TPUSA,262,12,1,1
2025-10-10,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1222,235,44,42
2025-10-10,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1549,4,0,0
2025-10-10,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,972,3,1,1
2025-10-10,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,985,1,0,0
2025-10-10,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,492,103,16,14
2025-10-10,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,985,99,15,11
2025-10-15,20251016_norman,event,Norman,OK,2025-10-16,-1,TPUSA,712,71,13,10
2025-10-15,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,826,144,26,25
2025-10-15,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,990,3,0,0
2025-10-15,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,642,1,0,0
2025-10-15,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,638,1,1,1
2025-10-15,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,349,66,12,9
2025-10-15,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,644,60,5,2
2025-10-16,20251016_norman,event,Norman,OK,2025-10-16,0,TPUSA,1013,113,20,18
2025-10-16,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1282,223,38,36
2025-10-16,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1470,5,0,0
2025-10-16,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,878,4,0,0
2025-10-16,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,925,0,0,0
2025-10-16,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,526,102,12,10
2025-10-16,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,900,84,7,4
2025-10-17,20251016_norman,event,Norman,OK,2025-10-16,1,TPUSA,955,80,13,11
2025-10-17,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1258,252,49,47
2025-10-17,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1448,3,1,1
2025-10-17,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,893,5,0,0
2025-10-17,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,931,0,0,0
2025-10-17,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,483,92,9,7
2025-10-17,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,923,102,10,6
2025-10-20,20251021_bloomington,event,Bloomington,IN,2025-10-21,-1,TPUSA,1786,0,0,0
2025-10-20,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1128,183,30,30
2025-10-20,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1396,3,0,0
2025-10-20,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,874,2,0,0
2025-10-20,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,871,0,0,0
2025-10-20,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,451,83,11,9
2025-10-20,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,754,71,8,7
2025-10-21,20251021_bloomington,event,Bloomington,IN,2025-10-21,0,TPUSA,1810,1,0,0
2025-10-21,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,968,229,44,42
2025-10-21,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1201,2,0,0
2025-10-21,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,881,2,0,0
2025-10-21,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,849,0,0,0
2025-10-21,control_spokane,control,Spokane,WA,,0,CONTROL — no known Kirk/TPUSA event,472,85,11,9
2025-10-21,control_syracuse,control,Syracuse,NY,,0,CONTROL — no known Kirk/TPUSA event,846,92,11,7
2025-10-22,20251021_bloomington,event,Bloomington,IN,2025-10-21,1,TPUSA,1666,2,0,0
2025-10-22,control_albuquerque,control,Albuquerque,NM,,0,CONTROL — no known Kirk/TPUSA event,1014,218,36,34
2025-10-22,control_chattanooga,control,Chattanooga,TN,,0,CONTROL — no known Kirk/TPUSA event,1280,2,0,0
2025-10-22,control_des_moines,control,Des Moines,IA,,0,CONTROL — no known Kirk/TPUSA event,960,0,0,0
2025-10-22,control_shreveport,control,Shreveport,LA,,0,CONTROL — no known Kirk/TPUSA event,853,0,0,0
