date,key,kind,city,state,entering,on_ground,tracked_fleet,milgov,foreign_civil,unregistered,tisb_artifact,pia_only,ladd_only,other
2024-07-27,control_albuquerque,control,Albuquerque,NM,966,148,0,4,0,0,0,0,7,0
2024-07-27,control_chattanooga,control,Chattanooga,TN,1084,0,0,0,0,0,0,0,0,0
2024-07-27,control_des_moines,control,Des Moines,IA,987,95,0,5,0,1,0,0,6,0
2024-07-27,control_shreveport,control,Shreveport,LA,923,0,0,0,0,0,0,0,0,0
2024-07-27,control_spokane,control,Spokane,WA,469,7,0,0,0,0,0,0,0,0
2024-07-27,control_syracuse,control,Syracuse,NY,844,0,0,0,0,0,0,0,0,0
2024-07-28,20240727_west_palm_beach,event,West Palm Beach,FL,104,22,0,0,0,0,0,0,5,0
2024-07-28,20240728_west_palm_beach,event,West Palm Beach,FL,104,22,0,0,0,0,0,0,5,0
2024-07-28,control_albuquerque,control,Albuquerque,NM,68,13,0,1,0,0,0,0,0,0
2024-07-28,control_chattanooga,control,Chattanooga,TN,86,0,0,0,0,0,0,0,0,0
2024-07-28,control_des_moines,control,Des Moines,IA,57,7,0,0,0,0,0,0,0,0
2024-07-28,control_shreveport,control,Shreveport,LA,67,0,0,0,0,0,0,0,0,0
2024-07-28,control_spokane,control,Spokane,WA,38,0,0,0,0,0,0,0,0,0
2024-07-28,control_syracuse,control,Syracuse,NY,58,0,0,0,0,0,0,0,0,0
2024-07-29,20240728_west_palm_beach,event,West Palm Beach,FL,1574,425,0,2,8,2,0,0,50,0
2024-07-29,control_albuquerque,control,Albuquerque,NM,1060,139,0,7,0,0,0,0,5,0
2024-07-29,control_chattanooga,control,Chattanooga,TN,848,0,0,0,0,0,0,0,0,0
2024-07-29,control_des_moines,control,Des Moines,IA,820,99,0,2,0,0,0,0,10,0
2024-07-29,control_shreveport,control,Shreveport,LA,923,0,0,0,0,0,0,0,0,0
2024-07-29,control_spokane,control,Spokane,WA,466,2,0,0,0,0,0,0,0,0
2024-07-29,control_syracuse,control,Syracuse,NY,861,0,0,0,0,0,0,0,0,0
2024-09-02,20240903_phoenix,event,Phoenix,AZ,1525,895,0,4,4,1,8,0,48,0
2024-09-02,control_albuquerque,control,Albuquerque,NM,966,116,0,1,0,0,0,0,10,0
2024-09-02,control_chattanooga,control,Chattanooga,TN,982,0,0,0,0,0,0,0,0,0
2024-09-02,control_des_moines,control,Des Moines,IA,955,71,0,0,0,0,0,0,2,0
2024-09-02,control_shreveport,control,Shreveport,LA,864,0,0,0,0,0,0,0,0,0
2024-09-02,control_spokane,control,Spokane,WA,424,4,0,0,0,0,0,0,0,0
2024-09-02,control_syracuse,control,Syracuse,NY,822,0,0,0,0,0,0,0,0,0
2024-09-03,20240903_phoenix,event,Phoenix,AZ,1933,1003,1,9,4,3,15,0,63,0
2024-09-03,control_albuquerque,control,Albuquerque,NM,971,139,0,8,0,0,0,0,11,0
2024-09-03,control_chattanooga,control,Chattanooga,TN,975,0,0,0,0,0,0,0,0,0
2024-09-03,control_des_moines,control,Des Moines,IA,980,51,1,1,0,0,0,0,3,0
2024-09-03,control_shreveport,control,Shreveport,LA,838,1,0,0,0,0,0,0,0,0
2024-09-03,control_spokane,control,Spokane,WA,444,2,0,0,0,0,0,0,0,0
2024-09-03,control_syracuse,control,Syracuse,NY,842,0,0,0,0,0,0,0,0,0
2024-09-04,20240903_phoenix,event,Phoenix,AZ,2143,978,2,11,4,2,29,0,54,0
2024-09-04,20240905_madison,event,Madison,WI,1047,42,1,7,1,0,0,0,8,0
2024-09-04,control_albuquerque,control,Albuquerque,NM,991,160,0,13,0,0,0,0,14,0
2024-09-04,control_chattanooga,control,Chattanooga,TN,978,0,0,0,0,0,0,0,0,0
2024-09-04,control_des_moines,control,Des Moines,IA,932,81,0,1,0,0,0,0,13,0
2024-09-04,control_shreveport,control,Shreveport,LA,865,1,0,0,0,0,0,0,0,0
2024-09-04,control_spokane,control,Spokane,WA,430,4,0,0,0,0,0,0,0,0
2024-09-04,control_syracuse,control,Syracuse,NY,812,1,0,0,0,0,0,0,0,0
2024-09-05,20240905_madison,event,Madison,WI,999,39,1,5,0,0,0,0,5,0
2024-09-05,control_albuquerque,control,Albuquerque,NM,1036,144,0,17,1,0,0,0,8,0
2024-09-05,control_chattanooga,control,Chattanooga,TN,994,0,0,0,0,0,0,0,0,0
2024-09-05,control_des_moines,control,Des Moines,IA,972,95,0,1,1,0,0,0,15,0
2024-09-05,control_shreveport,control,Shreveport,LA,807,0,0,0,0,0,0,0,0,0
2024-09-05,control_spokane,control,Spokane,WA,439,1,0,0,0,0,0,0,1,0
2024-09-05,control_syracuse,control,Syracuse,NY,830,0,0,0,0,0,0,0,0,0
2024-09-06,20240905_madison,event,Madison,WI,1087,19,0,3,0,1,0,0,1,0
2024-09-06,control_albuquerque,control,Albuquerque,NM,1008,140,0,17,0,0,0,0,6,0
2024-09-06,control_chattanooga,control,Chattanooga,TN,1071,0,0,0,0,0,0,0,0,0
2024-09-06,control_des_moines,control,Des Moines,IA,969,97,0,2,0,0,0,0,15,0
2024-09-06,control_shreveport,control,Shreveport,LA,878,0,0,0,0,0,0,0,0,0
2024-09-06,control_spokane,control,Spokane,WA,426,1,0,0,0,0,0,0,0,0
2024-09-06,control_syracuse,control,Syracuse,NY,793,0,0,0,0,0,0,0,0,0
2024-09-09,20240910_boulder,event,Boulder,CO,1860,1060,0,5,2,0,1,0,107,0
2024-09-09,control_albuquerque,control,Albuquerque,NM,1020,154,0,9,1,0,0,0,5,0
2024-09-09,control_chattanooga,control,Chattanooga,TN,942,0,0,0,0,0,0,0,0,0
2024-09-09,control_des_moines,control,Des Moines,IA,984,90,0,1,0,0,0,0,8,0
2024-09-09,control_shreveport,control,Shreveport,LA,871,0,0,0,0,0,0,0,0,0
2024-09-09,control_spokane,control,Spokane,WA,478,4,0,0,0,0,0,0,0,0
2024-09-09,control_syracuse,control,Syracuse,NY,724,0,0,0,0,0,0,0,0,0
2024-09-10,20240910_boulder,event,Boulder,CO,1959,1067,2,8,3,1,0,0,90,0
2024-09-10,20240911_denton,event,Denton,TX,2355,990,0,16,2,2,0,0,57,0
2024-09-10,control_albuquerque,control,Albuquerque,NM,1129,160,0,12,0,0,0,0,13,0
2024-09-10,control_chattanooga,control,Chattanooga,TN,1022,0,0,0,0,0,0,0,0,0
2024-09-10,control_des_moines,control,Des Moines,IA,921,54,0,0,0,0,0,0,3,0
2024-09-10,control_shreveport,control,Shreveport,LA,900,0,0,0,0,0,0,0,0,0
2024-09-10,control_spokane,control,Spokane,WA,465,2,0,0,0,0,0,0,1,0
2024-09-10,control_syracuse,control,Syracuse,NY,794,1,0,0,0,0,0,0,0,0
2024-09-11,20240910_boulder,event,Boulder,CO,1862,1072,1,9,1,3,1,0,103,0
2024-09-11,20240911_denton,event,Denton,TX,2250,926,1,16,1,1,0,0,54,0
2024-09-11,control_albuquerque,control,Albuquerque,NM,1031,150,0,14,0,0,0,0,11,0
2024-09-11,control_chattanooga,control,Chattanooga,TN,928,1,0,0,0,0,0,0,1,0
2024-09-11,control_des_moines,control,Des Moines,IA,973,100,0,1,0,1,0,0,10,0
2024-09-11,control_shreveport,control,Shreveport,LA,754,1,0,0,0,0,0,0,0,0
2024-09-11,control_spokane,control,Spokane,WA,432,5,0,0,0,0,0,0,4,0
2024-09-11,control_syracuse,control,Syracuse,NY,809,1,0,0,0,0,0,0,0,0
2024-09-12,20240911_denton,event,Denton,TX,2535,938,1,15,1,1,2,0,63,0
2024-09-12,20240913_manhattan,event,Manhattan,KS,899,2,0,0,0,0,0,0,0,0
2024-09-12,control_albuquerque,control,Albuquerque,NM,1094,143,0,11,0,1,0,0,9,0
2024-09-12,control_chattanooga,control,Chattanooga,TN,993,0,0,0,0,0,0,0,0,0
2024-09-12,control_des_moines,control,Des Moines,IA,1044,104,0,2,1,0,0,0,12,0
2024-09-12,control_shreveport,control,Shreveport,LA,724,0,0,0,0,0,0,0,0,0
2024-09-12,control_spokane,control,Spokane,WA,375,8,0,0,0,0,0,0,1,0
2024-09-12,control_syracuse,control,Syracuse,NY,867,1,0,0,0,0,0,0,0,0
2024-09-13,20240913_manhattan,event,Manhattan,KS,951,0,0,0,0,0,0,0,0,0
2024-09-13,control_albuquerque,control,Albuquerque,NM,1080,171,0,15,0,0,1,0,13,0
2024-09-13,control_chattanooga,control,Chattanooga,TN,1027,0,0,0,0,0,0,0,0,0
2024-09-13,control_des_moines,control,Des Moines,IA,1122,101,0,2,0,1,0,0,9,0
2024-09-13,control_shreveport,control,Shreveport,LA,894,0,0,0,0,0,0,0,0,0
2024-09-13,control_spokane,control,Spokane,WA,470,5,0,0,0,1,0,0,0,0
2024-09-13,control_syracuse,control,Syracuse,NY,909,1,0,0,0,0,0,0,0,0
2024-09-14,20240913_manhattan,event,Manhattan,KS,759,0,0,0,0,0,0,0,0,0
2024-09-14,control_albuquerque,control,Albuquerque,NM,962,147,0,4,0,1,1,0,4,0
2024-09-14,control_chattanooga,control,Chattanooga,TN,831,0,0,0,0,0,0,0,0,0
2024-09-14,control_des_moines,control,Des Moines,IA,857,74,0,0,0,1,0,0,7,0
2024-09-14,control_shreveport,control,Shreveport,LA,744,0,0,0,0,0,0,0,0,0
2024-09-14,control_spokane,control,Spokane,WA,441,10,0,0,0,0,0,0,2,0
2024-09-14,control_syracuse,control,Syracuse,NY,774,1,0,0,0,0,0,0,0,0
2024-09-17,20240918_pittsburgh,event,Pittsburgh,PA,1469,44,0,0,0,0,0,0,10,0
2024-09-17,control_albuquerque,control,Albuquerque,NM,1067,147,0,13,0,1,0,0,8,0
2024-09-17,control_chattanooga,control,Chattanooga,TN,990,0,0,0,0,0,0,0,0,0
2024-09-17,control_des_moines,control,Des Moines,IA,855,95,1,1,0,0,0,0,11,0
2024-09-17,control_shreveport,control,Shreveport,LA,868,0,0,0,0,0,0,0,0,0
2024-09-17,control_spokane,control,Spokane,WA,447,5,0,0,0,0,0,0,0,0
2024-09-17,control_syracuse,control,Syracuse,NY,787,0,0,0,0,0,0,0,0,0
2024-09-19,20240918_pittsburgh,event,Pittsburgh,PA,24,1,0,0,0,0,0,0,0,0
2024-09-19,20240919_university_park,event,University Park,PA,22,0,0,0,0,0,0,0,0,0
2024-09-19,control_albuquerque,control,Albuquerque,NM,20,4,0,1,0,0,0,0,0,0
2024-09-19,control_des_moines,control,Des Moines,IA,12,0,0,0,0,0,0,0,0,0
2024-09-19,control_shreveport,control,Shreveport,LA,14,0,0,0,0,0,0,0,0,0
2024-09-19,control_spokane,control,Spokane,WA,9,0,0,0,0,0,0,0,0,0
2024-09-19,control_syracuse,control,Syracuse,NY,19,0,0,0,0,0,0,0,0,0
2024-09-19,control_chattanooga,control,Chattanooga,TN,17,0,0,0,0,0,0,0,0,0
2024-09-20,20240919_university_park,event,University Park,PA,1383,0,0,0,0,0,0,0,0,0
2024-09-20,control_albuquerque,control,Albuquerque,NM,1024,183,0,17,0,1,0,0,9,0
2024-09-20,control_chattanooga,control,Chattanooga,TN,1185,0,0,0,0,0,0,0,0,0
2024-09-20,control_des_moines,control,Des Moines,IA,955,0,0,0,0,0,0,0,0,0
2024-09-20,control_shreveport,control,Shreveport,LA,991,0,0,0,0,0,0,0,0,0
2024-09-20,control_spokane,control,Spokane,WA,474,9,0,0,0,0,0,0,2,0
2024-09-20,control_syracuse,control,Syracuse,NY,884,1,0,0,0,0,0,0,0,0
2024-09-29,20240930_missoula,event,Missoula,MT,16,0,0,0,0,0,0,0,0,0
2024-09-29,control_albuquerque,control,Albuquerque,NM,981,162,0,3,1,0,0,0,9,0
2024-09-29,control_chattanooga,control,Chattanooga,TN,996,2,0,0,0,0,0,0,2,0
2024-09-29,control_des_moines,control,Des Moines,IA,982,1,0,0,0,0,0,0,0,0
2024-09-29,control_shreveport,control,Shreveport,LA,827,0,0,0,0,0,0,0,0,0
2024-09-29,control_spokane,control,Spokane,WA,435,5,0,0,0,0,0,0,1,0
2024-09-29,control_syracuse,control,Syracuse,NY,866,0,0,0,0,0,0,0,0,0
2024-09-30,20240930_missoula,event,Missoula,MT,11,0,0,0,0,0,0,0,0,0
2024-09-30,control_albuquerque,control,Albuquerque,NM,997,145,1,5,0,1,0,0,8,0
2024-09-30,control_chattanooga,control,Chattanooga,TN,1019,0,0,0,0,0,0,0,0,0
2024-09-30,control_des_moines,control,Des Moines,IA,1015,0,0,0,0,0,0,0,0,0
2024-09-30,control_shreveport,control,Shreveport,LA,839,0,0,0,0,0,0,0,0,0
2024-09-30,control_spokane,control,Spokane,WA,464,3,0,0,0,0,0,0,0,0
2024-09-30,control_syracuse,control,Syracuse,NY,786,0,0,0,0,0,0,0,0,0
2024-10-01,20240930_missoula,event,Missoula,MT,7,0,0,0,0,0,0,0,0,0
2024-10-01,control_albuquerque,control,Albuquerque,NM,1006,135,0,11,0,0,0,0,7,0
2024-10-01,control_chattanooga,control,Chattanooga,TN,1005,0,0,0,0,0,0,0,0,0
2024-10-01,control_des_moines,control,Des Moines,IA,909,0,0,0,0,0,0,0,0,0
2024-10-01,control_shreveport,control,Shreveport,LA,844,1,0,1,0,0,0,0,0,0
2024-10-01,control_spokane,control,Spokane,WA,463,4,1,0,0,0,0,0,0,0
2024-10-01,control_syracuse,control,Syracuse,NY,782,0,0,0,0,0,0,0,0,0
2024-10-10,20241011_corvallis,event,Corvallis,OR,647,115,0,11,0,0,0,0,15,0
2024-10-10,control_albuquerque,control,Albuquerque,NM,1146,192,0,20,2,0,0,0,14,0
2024-10-10,control_chattanooga,control,Chattanooga,TN,978,0,0,0,0,0,0,0,0,0
2024-10-10,control_des_moines,control,Des Moines,IA,1090,111,0,0,0,0,0,0,16,0
2024-10-10,control_shreveport,control,Shreveport,LA,875,1,0,0,0,0,0,0,0,0
2024-10-10,control_spokane,control,Spokane,WA,407,5,1,0,0,0,0,0,2,0
2024-10-10,control_syracuse,control,Syracuse,NY,864,0,0,0,0,0,0,0,0,0
2024-10-11,20241011_corvallis,event,Corvallis,OR,794,152,0,8,0,0,0,0,13,0
2024-10-11,control_albuquerque,control,Albuquerque,NM,1233,226,0,16,3,0,0,0,17,0
2024-10-11,control_chattanooga,control,Chattanooga,TN,1141,0,0,0,0,0,0,0,0,0
2024-10-11,control_des_moines,control,Des Moines,IA,1049,108,0,0,1,1,0,0,14,0
2024-10-11,control_shreveport,control,Shreveport,LA,980,0,0,0,0,0,0,0,0,0
2024-10-11,control_spokane,control,Spokane,WA,440,7,0,0,0,0,0,0,2,0
2024-10-11,control_syracuse,control,Syracuse,NY,902,0,0,0,0,0,0,0,0,0
2024-10-12,20241011_corvallis,event,Corvallis,OR,737,180,1,1,1,1,0,0,21,0
2024-10-12,control_albuquerque,control,Albuquerque,NM,1062,187,0,7,0,1,0,0,8,0
2024-10-12,control_chattanooga,control,Chattanooga,TN,1067,0,0,0,0,0,0,0,0,0
2024-10-12,control_des_moines,control,Des Moines,IA,861,91,0,0,0,0,0,0,7,0
2024-10-12,control_shreveport,control,Shreveport,LA,805,1,0,0,0,0,0,0,0,0
2024-10-12,control_spokane,control,Spokane,WA,428,2,0,0,0,0,0,0,0,0
2024-10-12,control_syracuse,control,Syracuse,NY,751,1,0,0,0,0,0,0,0,0
2024-10-14,20241015_flagstaff,event,Flagstaff,AZ,1172,43,0,0,0,0,0,0,2,0
2024-10-14,control_albuquerque,control,Albuquerque,NM,1066,159,0,6,0,0,0,0,11,0
2024-10-14,control_chattanooga,control,Chattanooga,TN,1158,0,0,0,0,0,0,0,0,0
2024-10-14,control_des_moines,control,Des Moines,IA,962,98,0,0,0,0,0,0,9,0
2024-10-14,control_shreveport,control,Shreveport,LA,897,0,0,0,0,0,0,0,0,0
2024-10-14,control_spokane,control,Spokane,WA,448,3,0,0,0,0,0,0,0,0
2024-10-14,control_syracuse,control,Syracuse,NY,807,0,0,0,0,0,0,0,0,0
2024-10-15,20241015_flagstaff,event,Flagstaff,AZ,1242,52,1,0,1,0,0,0,4,0
2024-10-15,20241016_tucson,event,Tucson,AZ,888,59,0,6,1,0,0,0,4,0
2024-10-15,control_albuquerque,control,Albuquerque,NM,1085,169,0,12,0,0,0,0,10,0
2024-10-15,control_chattanooga,control,Chattanooga,TN,1157,0,0,0,0,0,0,0,0,0
2024-10-15,control_des_moines,control,Des Moines,IA,946,114,0,0,0,0,0,0,18,0
2024-10-15,control_shreveport,control,Shreveport,LA,900,3,0,0,0,0,0,0,0,0
2024-10-15,control_spokane,control,Spokane,WA,449,3,0,1,0,0,0,0,1,0
2024-10-15,control_syracuse,control,Syracuse,NY,834,0,0,0,0,0,0,0,0,0
2024-10-16,20241015_flagstaff,event,Flagstaff,AZ,1138,41,0,1,0,0,0,0,4,0
2024-10-16,20241016_tucson,event,Tucson,AZ,1010,61,0,4,1,0,0,0,5,0
2024-10-16,control_albuquerque,control,Albuquerque,NM,1119,160,0,13,0,0,0,0,12,0
2024-10-16,control_chattanooga,control,Chattanooga,TN,1106,0,0,0,0,0,0,0,0,0
2024-10-16,control_des_moines,control,Des Moines,IA,968,115,0,5,2,0,0,0,18,0
2024-10-16,control_shreveport,control,Shreveport,LA,884,0,0,0,0,0,0,0,0,0
2024-10-16,control_spokane,control,Spokane,WA,393,3,0,0,0,0,0,0,1,0
2024-10-16,control_syracuse,control,Syracuse,NY,822,1,0,1,0,0,0,0,0,0
2024-10-17,20241016_tucson,event,Tucson,AZ,1008,86,0,6,0,0,1,0,10,0
2024-10-17,control_albuquerque,control,Albuquerque,NM,1080,146,0,11,0,0,0,0,9,0
2024-10-17,control_chattanooga,control,Chattanooga,TN,1216,0,0,0,0,0,0,0,0,0
2024-10-17,control_des_moines,control,Des Moines,IA,974,92,0,4,1,0,0,0,10,0
2024-10-17,control_shreveport,control,Shreveport,LA,930,0,0,0,0,0,0,0,0,0
2024-10-17,control_spokane,control,Spokane,WA,392,5,0,0,0,0,0,0,0,0
2024-10-17,control_syracuse,control,Syracuse,NY,856,0,0,0,0,0,0,0,0,0
2024-10-20,20241021_atlanta,event,Atlanta,GA,2445,1002,0,8,2,2,25,0,51,0
2024-10-20,20241021_chapel_hill,event,Chapel Hill,NC,1775,224,0,3,0,0,0,0,11,0
2024-10-20,control_albuquerque,control,Albuquerque,NM,841,128,0,1,0,0,0,0,10,0
2024-10-20,control_chattanooga,control,Chattanooga,TN,1272,0,0,0,0,0,0,0,0,0
2024-10-20,control_des_moines,control,Des Moines,IA,910,84,0,1,0,0,0,0,7,0
2024-10-20,control_shreveport,control,Shreveport,LA,910,0,0,0,0,0,0,0,0,0
2024-10-20,control_spokane,control,Spokane,WA,382,3,0,0,0,0,0,0,0,0
2024-10-20,control_syracuse,control,Syracuse,NY,865,0,0,0,0,0,0,0,0,0
2024-10-21,20241021_atlanta,event,Atlanta,GA,2412,1043,1,9,0,1,22,0,67,0
2024-10-21,20241021_chapel_hill,event,Chapel Hill,NC,1728,232,1,3,0,0,1,0,14,0
2024-10-21,20241022_athens,event,Athens,GA,1604,85,0,0,0,0,0,0,18,0
2024-10-21,20241022_omaha,event,Omaha,NE,949,11,0,3,0,0,0,0,0,0
2024-10-21,control_albuquerque,control,Albuquerque,NM,1196,163,0,10,0,0,0,0,11,0
2024-10-21,control_chattanooga,control,Chattanooga,TN,1217,0,0,0,0,0,0,0,0,0
2024-10-21,control_des_moines,control,Des Moines,IA,916,88,0,1,0,0,0,0,6,0
2024-10-21,control_shreveport,control,Shreveport,LA,946,0,0,0,0,0,0,0,0,0
2024-10-21,control_spokane,control,Spokane,WA,382,1,0,0,0,0,0,0,0,0
2024-10-21,control_syracuse,control,Syracuse,NY,799,0,0,0,0,0,0,0,0,0
2024-10-22,20241021_atlanta,event,Atlanta,GA,2373,1059,0,12,1,4,13,0,65,0
2024-10-22,20241021_chapel_hill,event,Chapel Hill,NC,1660,201,1,5,0,0,0,0,12,0
2024-10-22,20241022_athens,event,Athens,GA,1550,83,0,0,0,0,0,0,18,0
2024-10-22,20241022_omaha,event,Omaha,NE,797,13,0,5,0,0,0,0,0,0
2024-10-22,20241023_duluth,event,Duluth,GA,2313,1051,0,12,1,4,13,0,63,0
2024-10-22,control_albuquerque,control,Albuquerque,NM,1059,162,0,20,2,0,1,0,7,0
2024-10-22,control_chattanooga,control,Chattanooga,TN,1167,0,0,0,0,0,0,0,0,0
2024-10-22,control_des_moines,control,Des Moines,IA,742,91,0,0,0,0,0,0,12,0
2024-10-22,control_shreveport,control,Shreveport,LA,876,0,0,0,0,0,0,0,0,0
2024-10-22,control_spokane,control,Spokane,WA,395,1,0,0,0,0,0,0,0,0
2024-10-22,control_syracuse,control,Syracuse,NY,777,0,0,0,0,0,0,0,0,0
2024-10-23,20241022_athens,event,Athens,GA,1521,76,1,0,0,0,0,0,23,0
2024-10-23,20241022_omaha,event,Omaha,NE,969,12,0,3,0,0,0,0,0,0
2024-10-23,20241023_duluth,event,Duluth,GA,2288,1004,1,13,1,7,20,0,67,0
2024-10-23,20241024_las_vegas,event,Las Vegas,NV,1549,69,0,5,0,3,3,0,13,0
2024-10-23,control_albuquerque,control,Albuquerque,NM,1059,161,0,15,0,0,0,0,7,0
2024-10-23,control_chattanooga,control,Chattanooga,TN,1204,0,0,0,0,0,0,0,0,0
2024-10-23,control_des_moines,control,Des Moines,IA,919,107,0,2,0,0,0,0,18,0
2024-10-23,control_shreveport,control,Shreveport,LA,913,0,0,0,0,0,0,0,0,0
2024-10-23,control_spokane,control,Spokane,WA,373,0,0,0,0,0,0,0,0,0
2024-10-23,control_syracuse,control,Syracuse,NY,723,1,0,0,0,0,0,0,0,0
2024-10-24,20241023_duluth,event,Duluth,GA,2386,1026,1,9,3,4,27,0,80,0
2024-10-24,20241024_las_vegas,event,Las Vegas,NV,1803,105,1,4,3,3,1,0,11,0
2024-10-24,control_albuquerque,control,Albuquerque,NM,1192,186,0,17,0,0,0,0,7,0
2024-10-24,control_chattanooga,control,Chattanooga,TN,1288,0,0,0,0,0,0,0,0,0
2024-10-24,control_des_moines,control,Des Moines,IA,936,109,0,2,0,0,0,0,16,0
2024-10-24,control_shreveport,control,Shreveport,LA,957,0,0,0,0,0,0,0,0,0
2024-10-24,control_spokane,control,Spokane,WA,395,2,0,0,0,0,1,0,0,0
2024-10-24,control_syracuse,control,Syracuse,NY,822,0,0,0,0,0,0,0,0,0
2024-10-25,20241024_las_vegas,event,Las Vegas,NV,1657,76,0,1,5,2,0,0,9,0
2024-10-25,control_albuquerque,control,Albuquerque,NM,1216,173,0,20,0,0,0,0,8,0
2024-10-25,control_chattanooga,control,Chattanooga,TN,1269,0,0,0,0,0,0,0,0,0
2024-10-25,control_des_moines,control,Des Moines,IA,893,106,0,0,0,0,0,0,13,0
2024-10-25,control_shreveport,control,Shreveport,LA,1029,0,0,0,0,0,0,0,0,0
2024-10-25,control_spokane,control,Spokane,WA,429,0,0,0,0,0,0,0,0,0
2024-10-25,control_syracuse,control,Syracuse,NY,818,0,0,0,0,0,0,0,0,0
2024-10-27,20241028_phoenix,event,Phoenix,AZ,2345,1225,1,13,10,1,50,0,87,0
2024-10-27,control_albuquerque,control,Albuquerque,NM,1003,144,0,3,0,0,0,0,5,0
2024-10-27,control_chattanooga,control,Chattanooga,TN,1165,0,0,0,0,0,0,0,0,0
2024-10-27,control_des_moines,control,Des Moines,IA,939,94,0,1,1,1,0,0,9,0
2024-10-27,control_shreveport,control,Shreveport,LA,919,0,0,0,0,0,0,0,0,0
2024-10-27,control_spokane,control,Spokane,WA,342,4,0,0,0,0,0,0,1,0
2024-10-27,control_syracuse,control,Syracuse,NY,750,0,0,0,0,0,0,0,0,0
2024-10-29,20241028_phoenix,event,Phoenix,AZ,126,46,0,0,0,0,1,0,4,0
2024-10-29,20241030_greenville,event,Greenville,NC,60,1,0,0,0,0,0,0,0,0
2024-10-29,control_albuquerque,control,Albuquerque,NM,57,8,0,1,0,0,0,0,0,0
2024-10-29,control_chattanooga,control,Chattanooga,TN,62,0,0,0,0,0,0,0,0,0
2024-10-29,control_des_moines,control,Des Moines,IA,38,3,0,0,0,0,0,0,2,0
2024-10-29,control_shreveport,control,Shreveport,LA,32,0,0,0,0,0,0,0,0,0
2024-10-29,control_spokane,control,Spokane,WA,17,0,0,0,0,0,0,0,0,0
2024-10-29,control_syracuse,control,Syracuse,NY,36,0,0,0,0,0,0,0,0,0
2024-10-30,20241030_greenville,event,Greenville,NC,1198,0,0,0,0,0,0,0,0,0
2024-10-30,20241031_high_point,event,High Point,NC,1591,4,0,1,0,0,0,0,0,0
2024-10-30,control_albuquerque,control,Albuquerque,NM,1185,150,0,11,0,0,0,0,9,0
2024-10-30,control_chattanooga,control,Chattanooga,TN,1107,1,0,0,0,0,0,0,0,0
2024-10-30,control_des_moines,control,Des Moines,IA,534,79,0,1,1,0,0,0,14,0
2024-10-30,control_shreveport,control,Shreveport,LA,825,0,0,0,0,0,0,0,0,0
2024-10-30,control_spokane,control,Spokane,WA,340,0,0,0,0,0,0,0,0,0
2024-10-30,control_syracuse,control,Syracuse,NY,696,0,0,0,0,0,0,0,0,0
2024-10-31,20241030_greenville,event,Greenville,NC,1208,3,0,0,0,0,0,0,0,0
2024-10-31,20241031_high_point,event,High Point,NC,1584,3,0,0,0,0,0,0,2,0
2024-10-31,control_albuquerque,control,Albuquerque,NM,1071,158,0,16,0,1,0,0,9,0
2024-10-31,control_chattanooga,control,Chattanooga,TN,1102,0,0,0,0,0,0,0,0,0
2024-10-31,control_des_moines,control,Des Moines,IA,798,98,0,0,0,1,0,0,10,0
2024-10-31,control_shreveport,control,Shreveport,LA,513,0,0,0,0,0,0,0,0,0
2024-10-31,control_spokane,control,Spokane,WA,342,5,0,0,0,0,0,0,1,0
2024-10-31,control_syracuse,control,Syracuse,NY,749,0,0,0,0,0,0,0,0,0
2024-11-01,20241031_high_point,event,High Point,NC,1565,3,0,0,0,0,0,0,0,0
2024-11-01,control_albuquerque,control,Albuquerque,NM,1068,185,0,25,0,2,0,0,7,0
2024-11-01,control_chattanooga,control,Chattanooga,TN,1121,0,0,0,0,0,0,0,0,0
2024-11-01,control_des_moines,control,Des Moines,IA,953,110,0,0,1,1,0,0,11,0
2024-11-01,control_shreveport,control,Shreveport,LA,851,1,0,1,0,0,0,0,0,0
2024-11-01,control_spokane,control,Spokane,WA,336,3,0,0,0,0,0,0,0,0
2024-11-01,control_syracuse,control,Syracuse,NY,688,1,0,0,0,0,0,0,0,0
2024-12-19,20241219_phoenix,event,Phoenix,AZ,1514,703,0,7,7,2,20,0,55,0
2024-12-19,20241220_phoenix,event,Phoenix,AZ,1514,703,0,7,7,2,20,0,55,0
2024-12-19,control_albuquerque,control,Albuquerque,NM,658,83,0,6,0,1,0,0,6,0
2024-12-19,control_chattanooga,control,Chattanooga,TN,660,0,0,0,0,0,0,0,0,0
2024-12-19,control_des_moines,control,Des Moines,IA,442,0,0,0,0,0,0,0,0,0
2024-12-19,control_shreveport,control,Shreveport,LA,594,1,0,0,0,0,0,0,0,0
2024-12-19,control_spokane,control,Spokane,WA,214,0,0,0,0,0,0,0,0,0
2024-12-19,control_syracuse,control,Syracuse,NY,455,0,0,0,0,0,0,0,0,0
2024-12-20,20241219_phoenix,event,Phoenix,AZ,2528,1305,2,14,10,4,80,0,77,0
2024-12-20,20241220_phoenix,event,Phoenix,AZ,2528,1305,2,14,10,4,80,0,77,0
2024-12-20,20241221_phoenix,event,Phoenix,AZ,2528,1305,2,14,10,4,80,0,77,0
2024-12-20,control_albuquerque,control,Albuquerque,NM,1155,147,0,10,0,0,0,0,8,0
2024-12-20,control_chattanooga,control,Chattanooga,TN,1123,0,0,0,0,0,0,0,0,0
2024-12-20,control_des_moines,control,Des Moines,IA,914,0,0,0,0,0,0,0,0,0
