tail,date,file_date,dated_from_previous_utc_day,airport_code,airport_name,airport_city,median_km_from_field,ground_points,first_seen_utc,last_seen_utc,lat,lon,type,registration,sources,archives_agreeing,nearest_event_city,nearest_event_state,nearest_event_date,nearest_event_who,nearest_event_title,charlie_present,erika_present,event_offset_days,miles_to_event_city,within_50mi,same_day,event_page
N102DZ,2026-04-30,2026-04-30,False,KTEB,Teterboro Airport,Teterboro,0.6,166,2026-04-30T21:58:34.990000Z,2026-04-30T22:19:01.810000Z,40.85538,-74.06219,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-04-30,2026-04-30,False,KVNY,Van Nuys Airport,Van Nuys,0.41,36,2026-04-30T00:41:00.690000Z,2026-04-30T00:45:25.620000Z,34.20618,-118.49099,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-04-30,2026-04-30,False,KVNY,Van Nuys Airport,Van Nuys,0.51,64,2026-04-30T17:24:51.060000Z,2026-04-30T17:33:50.690000Z,34.21425,-118.49154,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-04-30,2026-04-30,False,KABQ,Albuquerque International Sunport,Albuquerque,0.32,140,2026-04-30T17:54:09.240000Z,2026-04-30T18:00:17.170000Z,35.04245,-106.6071,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-04-30,2026-04-30,False,KABQ,Albuquerque International Sunport,Albuquerque,0.46,164,2026-04-30T19:37:01.560000Z,2026-04-30T19:59:13.690000Z,35.0425,-106.60493,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-04-30,2026-04-30,False,KHND,Henderson Executive Airport,Las Vegas,1.08,211,2026-04-30T21:22:41.120000Z,2026-04-30T22:36:24.530000Z,35.96317,-115.1354,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-04-30,2026-04-30,False,KSDL,Scottsdale Airport,Scottsdale,0.71,88,2026-04-30T16:47:59.670000Z,2026-04-30T17:07:46.310000Z,33.62693,-111.90501,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-04-30,2026-04-30,False,KAPA,Centennial Airport,Denver,0.14,56,2026-04-30T19:09:37.940000Z,2026-04-30T19:12:34.760000Z,39.57068,-104.85041,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-04-30,2026-04-30,False,KAPA,Centennial Airport,Denver,0.88,96,2026-04-30T21:08:04.180000Z,2026-04-30T21:52:05.990000Z,39.56214,-104.84901,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-04-30,2026-04-30,False,KIWA,Mesa Gateway Airport,Mesa,0.64,59,2026-04-30T02:09:23.770000Z,2026-04-30T02:17:30.590000Z,33.30753,-111.66187,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-04-30,2026-04-30,False,KIWA,Mesa Gateway Airport,Mesa,1.41,21,2026-04-30T17:54:41.180000Z,2026-04-30T17:56:45.180000Z,33.31704,-111.66539,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-04-30,2026-04-30,False,KSLC,Salt Lake City International Airport,Salt Lake City,1.69,1,2026-04-30T22:55:47.890000Z,2026-04-30T22:55:47.890000Z,40.79134,-111.96008,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-01,2026-05-01,False,KBIF,Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,1.01,7,2026-05-01T17:14:42.240000Z,2026-05-01T17:15:43.150000Z,31.84296,-106.38744,GLEX,N1098L,adsbexchange-samples,1,,,,,,,,,,no,no,
N1098L,2026-05-01,2026-05-01,False,KBIF,Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,0.41,16,2026-05-01T20:26:07.110000Z,2026-05-01T20:29:14.400000Z,31.84691,-106.38302,GLEX,N1098L,adsbexchange-samples,1,,,,,,,,,,no,no,
N1098L,2026-05-01,2026-05-01,False,KTUL,Tulsa International Airport,Tulsa,0.53,20,2026-05-01T23:53:16.290000Z,2026-05-01T23:59:28.310000Z,36.19444,-95.88126,GLEX,N1098L,adsbexchange-samples,1,,,,,,,,,,no,no,
N2100L,2026-05-01,2026-05-01,False,KBIF,Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,0.33,14,2026-05-01T22:08:41.950000Z,2026-05-01T22:11:56.410000Z,31.84737,-106.38248,GLEX,N2100L,adsbexchange-samples,1,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KDRO,Durango La Plata County Airport,Durango,0.84,117,2026-05-01T18:37:43.680000Z,2026-05-01T19:21:12.030000Z,37.15781,-107.74888,BE40,N872RA,adsbexchange-samples,1,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KHND,Henderson Executive Airport,Las Vegas,0.42,47,2026-05-01T23:19:12.150000Z,2026-05-01T23:22:03.750000Z,35.97627,-115.13593,BE40,N872RA,adsbexchange-samples|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KSLC,Salt Lake City International Airport,Salt Lake City,2.37,28,2026-05-01T01:48:27.800000Z,2026-05-01T01:51:57.390000Z,40.7731,-111.96089,BE40,N872RA,adsbexchange-samples|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.4,47,2026-05-01T06:18:16.550000Z,2026-05-01T06:20:21.960000Z,33.67208,-117.87168,BE40,N872RA,adsbexchange-samples|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.6,81,2026-05-01T15:04:12.690000Z,2026-05-01T15:32:34.440000Z,33.68016,-117.86705,BE40,N872RA,adsbexchange-samples|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.18,55,2026-05-01T20:56:47.350000Z,2026-05-01T21:34:16.680000Z,33.67558,-117.87113,BE40,N872RA,adsbexchange-samples|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.62,113,2026-05-01T22:24:23.520000Z,2026-05-01T22:34:09.660000Z,33.68038,-117.86715,BE40,N872RA,adsbexchange-samples|airplanes-live,2,,,,,,,,,,no,no,
N872RA,2026-05-01,2026-05-01,False,KTIW,Tacoma Narrows Airport,Tacoma,0.14,163,2026-05-01T03:28:28.340000Z,2026-05-01T04:06:00.940000Z,47.26857,-122.57669,BE40,N872RA,adsbexchange-samples,1,,,,,,,,,,no,no,
T7-ELL,2026-05-01,2026-05-01,False,OMDW,Al Maktoum International Airport,Dubai(Jebel Ali),1.4,18,2026-05-01T08:24:09.180000Z,2026-05-01T08:29:07.850000Z,24.88873,55.17357,GLEX,T7-ELL,adsbexchange-samples,1,,,,,,,,,,no,no,
N102DZ,2026-05-02,2026-05-02,False,KTEB,Teterboro Airport,Teterboro,0.11,120,2026-05-02T19:15:53.250000Z,2026-05-02T19:21:31.540000Z,40.85049,-74.06201,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-02,2026-05-02,False,KENW,Kenosha Regional Airport,Kenosha,0.16,13,2026-05-02T14:12:34.130000Z,2026-05-02T14:17:38.060000Z,42.59467,-87.92652,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-02,2026-05-02,False,KENW,Kenosha Regional Airport,Kenosha,0.23,9,2026-05-02T15:28:02.810000Z,2026-05-02T15:28:53.120000Z,42.59407,-87.92611,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-02,2026-05-02,False,KHND,Henderson Executive Airport,Las Vegas,1.1,116,2026-05-02T21:47:40.710000Z,2026-05-02T22:38:38.170000Z,35.96313,-115.13656,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N888KG,2026-05-02,2026-05-02,False,KPVU,Provo Municipal Airport,Provo,0.16,3,2026-05-02T14:47:23.220000Z,2026-05-02T14:56:15.520000Z,40.21957,-111.72074,CL30,N888KG,airplanes-live,1,,,,,,,,,,no,no,
N888KG,2026-05-02,2026-05-02,False,KPVU,Provo Municipal Airport,Provo,0.21,2,2026-05-02T16:14:02.250000Z,2026-05-02T16:14:04.390000Z,40.21733,-111.72104,CL30,N888KG,airplanes-live,1,,,,,,,,,,no,no,
T7-ELL,2026-05-02,2026-05-02,False,MMUN,Cancún International Airport,Cancún,1.03,41,2026-05-02T17:31:30.490000Z,2026-05-02T17:35:31.010000Z,21.03947,-86.86368,GLEX,T7-ELL,airplanes-live,1,,,,,,,,,,no,no,
T7-ELL,2026-05-02,2026-05-02,False,MMUN,Cancún International Airport,Cancún,1.13,24,2026-05-02T21:23:32.450000Z,2026-05-02T21:33:49.470000Z,21.03246,-86.8673,GLEX,T7-ELL,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-03,2026-05-03,False,KBOS,Boston Logan International Airport,Boston,0.39,228,2026-05-03T17:55:09.060000Z,2026-05-03T18:41:59.810000Z,42.36025,-71.01202,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-03,2026-05-03,False,KSDL,Scottsdale Airport,Scottsdale,0.41,55,2026-05-03T15:59:29.730000Z,2026-05-03T16:08:12.440000Z,33.61966,-111.91311,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-03,2026-05-03,False,KSDL,Scottsdale Airport,Scottsdale,0.12,107,2026-05-03T18:45:58.790000Z,2026-05-03T18:48:32.670000Z,33.62212,-111.91007,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-03,2026-05-03,False,KVNY,Van Nuys Airport,Van Nuys,0.54,106,2026-05-03T17:20:31.950000Z,2026-05-03T17:47:01.420000Z,34.20504,-118.49115,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-03,2026-05-03,False,KSBA,Santa Barbara Municipal Airport,Santa Barbara,1.27,12,2026-05-03T18:27:59.840000Z,2026-05-03T18:29:17.610000Z,34.42731,-119.85375,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-03,2026-05-03,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.21,109,2026-05-03T15:53:24.260000Z,2026-05-03T16:56:55.100000Z,33.67628,-117.87108,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-04,2026-05-04,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.14,258,2026-05-04T01:20:03.290000Z,2026-05-04T01:57:07.150000Z,33.67424,-117.87043,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-04,2026-05-04,False,KEGE,Eagle County Regional Airport,Eagle,0.08,63,2026-05-04T23:30:42.440000Z,2026-05-04T23:57:03.020000Z,39.64256,-106.91894,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-04,2026-05-04,False,KELP,El Paso International Airport,El Paso,2.16,8,2026-05-04T22:03:01.180000Z,2026-05-04T22:04:22.260000Z,31.81897,-106.39586,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-04,2026-05-04,False,KFAT,Fresno Yosemite International Airport,Fresno,0.65,188,2026-05-04T17:37:26.510000Z,2026-05-04T18:01:03.750000Z,36.77513,-119.71079,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N2100L,2026-05-04,2026-05-04,False,KELP,El Paso International Airport,El Paso,1.98,19,2026-05-04T21:59:43.990000Z,2026-05-04T22:00:49.050000Z,31.82534,-106.386,GLEX,N2100L,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-04,2026-05-04,False,KENW,Kenosha Regional Airport,Kenosha,0.14,29,2026-05-04T13:18:28.350000Z,2026-05-04T13:30:20.700000Z,42.5949,-87.92646,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-04,2026-05-04,False,KENW,Kenosha Regional Airport,Kenosha,0.09,35,2026-05-04T18:57:53.870000Z,2026-05-04T18:59:20.500000Z,42.59486,-87.92767,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-04,2026-05-04,False,KBZN,Bozeman Yellowstone International Airport,Bozeman,0.15,13,2026-05-04T15:52:05.500000Z,2026-05-04T15:53:27.140000Z,45.77881,-111.1557,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-04,2026-05-04,False,KBZN,Bozeman Yellowstone International Airport,Bozeman,1.26,36,2026-05-04T19:42:14.620000Z,2026-05-04T19:45:38.010000Z,45.76996,-111.14362,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-05,2026-05-05,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.76,84,2026-05-05T22:33:45.830000Z,2026-05-05T23:02:33.220000Z,33.68192,-117.86884,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-05,2026-05-05,False,KBZN,Bozeman Yellowstone International Airport,Bozeman,1.06,165,2026-05-05T01:04:47.430000Z,2026-05-05T01:28:15.660000Z,45.77097,-111.14593,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-05,2026-05-05,False,KABQ,Albuquerque International Sunport,Albuquerque,1.05,273,2026-05-05T21:31:40.960000Z,2026-05-05T22:20:49.140000Z,35.04258,-106.59787,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-05,2026-05-05,False,KLAS,Harry Reid International Airport,Las Vegas,0.9,194,2026-05-05T19:55:57.820000Z,2026-05-05T20:22:18.520000Z,36.08732,-115.16059,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-05,2026-05-05,False,KSDL,Scottsdale Airport,Scottsdale,0.85,77,2026-05-05T17:04:21.010000Z,2026-05-05T17:09:03.180000Z,33.62788,-111.90405,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-05,2026-05-05,False,KSDL,Scottsdale Airport,Scottsdale,0.11,79,2026-05-05T23:25:40.800000Z,2026-05-05T23:27:36.730000Z,33.62227,-111.91011,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-05,2026-05-05,False,KENW,Kenosha Regional Airport,Kenosha,0.17,24,2026-05-05T13:27:51.980000Z,2026-05-05T13:32:54.700000Z,42.5945,-87.92655,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-05,2026-05-05,False,KENW,Kenosha Regional Airport,Kenosha,0.17,37,2026-05-05T14:42:13.310000Z,2026-05-05T14:43:45.060000Z,42.59601,-87.92989,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-05,2026-05-05,False,KRNO,Reno Tahoe International Airport,Reno,0.19,27,2026-05-05T01:13:38.340000Z,2026-05-05T01:16:18.090000Z,39.49915,-119.76574,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-05,2026-05-05,False,KRNO,Reno Tahoe International Airport,Reno,0.84,108,2026-05-05T02:02:36.370000Z,2026-05-05T02:11:29.520000Z,39.50648,-119.76572,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-05,2026-05-05,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.1,44,2026-05-05T03:26:03.190000Z,2026-05-05T03:27:56.670000Z,33.676,-117.86943,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-05,2026-05-05,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.22,94,2026-05-05T14:09:34.850000Z,2026-05-05T14:34:21Z,33.6763,-117.87108,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-06,2026-05-06,False,KTEB,Teterboro Airport,Teterboro,0.05,154,2026-05-06T06:34:06.960000Z,2026-05-06T06:44:39.690000Z,40.84963,-74.06095,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-06,2026-05-06,False,KTEB,Teterboro Airport,Teterboro,0.59,252,2026-05-06T20:24:20.800000Z,2026-05-06T21:27:05.680000Z,40.85533,-74.06219,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-06,2026-05-06,False,KVNY,Van Nuys Airport,Van Nuys,0.27,41,2026-05-06T02:04:04.930000Z,2026-05-06T02:14:20.640000Z,34.21193,-118.48858,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N2100L,2026-05-06,2026-05-06,False,KELP,El Paso International Airport,El Paso,2.55,28,2026-05-06T21:59:16.760000Z,2026-05-06T22:00:55.860000Z,31.80965,-106.40257,GLEX,N2100L,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-06,2026-05-06,False,KSAT,San Antonio International Airport,San Antonio,0.78,78,2026-05-06T14:06:23.750000Z,2026-05-06T14:09:49.930000Z,29.53292,-98.4618,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-06,2026-05-06,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.44,88,2026-05-06T11:25:06.390000Z,2026-05-06T11:34:20.960000Z,33.67886,-117.8679,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-06,2026-05-06,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.3,80,2026-05-06T19:03:01.030000Z,2026-05-06T19:04:33.270000Z,33.67298,-117.87127,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-06,2026-05-06,False,KTUS,Tucson International Airport,Tucson,0.03,13,2026-05-06T17:18:33.100000Z,2026-05-06T17:58:26.310000Z,32.1148,-110.93785,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-07,2026-05-07,False,KNUQ,Moffett Federal Airfield,Mountain View,0.34,147,2026-05-07T19:13:13.890000Z,2026-05-07T19:40:28.560000Z,37.4132,-122.05019,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-07,2026-05-07,False,KNUQ,Moffett Federal Airfield,Mountain View,0.75,151,2026-05-07T21:42:20.910000Z,2026-05-07T22:16:45.090000Z,37.40941,-122.05019,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-07,2026-05-07,False,KSDL,Scottsdale Airport,Scottsdale,0.41,60,2026-05-07T04:24:21.690000Z,2026-05-07T04:26:34.250000Z,33.62002,-111.91385,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-07,2026-05-07,False,KSDL,Scottsdale Airport,Scottsdale,0.94,141,2026-05-07T17:28:16.690000Z,2026-05-07T17:47:51.170000Z,33.62912,-111.90408,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-07,2026-05-07,False,KSDL,Scottsdale Airport,Scottsdale,0.65,57,2026-05-07T23:46:33.810000Z,2026-05-07T23:55:56.170000Z,33.61926,-111.91651,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-07,2026-05-07,False,KVNY,Van Nuys Airport,Van Nuys,0.2,256,2026-05-07T02:48:47.340000Z,2026-05-07T03:23:23.310000Z,34.20853,-118.49159,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-07,2026-05-07,False,KCOS,City of Colorado Springs Municipal Airport,Colorado Springs,1.21,199,2026-05-07T19:27:42.040000Z,2026-05-07T19:37:14.490000Z,38.80386,-104.68726,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-07,2026-05-07,False,KPVU,Provo Municipal Airport,Provo,1.3,45,2026-05-07T16:06:45.310000Z,2026-05-07T16:22:11.040000Z,40.22917,-111.72965,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N2100L,2026-05-07,2026-05-07,False,KSNS,Salinas Municipal Airport,Salinas,0.15,10,2026-05-07T01:29:09.550000Z,2026-05-07T01:29:16.140000Z,36.6641,-121.60656,GLEX,N2100L,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-07,2026-05-07,False,KPDX,Portland International Airport,Portland,1.56,132,2026-05-07T22:30:44.960000Z,2026-05-07T23:15:05.080000Z,45.58538,-122.57855,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-07,2026-05-07,False,KRAL,Riverside Municipal Airport,Riverside,0.13,103,2026-05-07T18:36:09.080000Z,2026-05-07T18:39:19.210000Z,33.9524,-117.44622,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-07,2026-05-07,False,KRAL,Riverside Municipal Airport,Riverside,0.48,99,2026-05-07T20:05:35.420000Z,2026-05-07T20:31:06.290000Z,33.95074,-117.43998,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-07,2026-05-07,False,KSNA,John Wayne Orange County International Airport,Santa Ana,0.51,91,2026-05-07T15:27:25.740000Z,2026-05-07T16:02:10.680000Z,33.67914,-117.86681,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-08,2026-05-08,False,KCOS,City of Colorado Springs Municipal Airport,Colorado Springs,1.13,211,2026-05-08T02:40:57.280000Z,2026-05-08T02:51:35.740000Z,38.80841,-104.71362,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N1098L,2026-05-08,2026-05-08,False,KMSO,Missoula Montana Airport,Missoula,2.98,14,2026-05-08T01:00:27.030000Z,2026-05-08T01:01:09.070000Z,46.93351,-114.12053,GLEX,N1098L,airplanes-live,1,,,,,,,,,,no,no,
N2100L,2026-05-08,2026-05-08,False,KBNA,Nashville International Airport,Nashville,0.1,3,2026-05-08T17:08:36.210000Z,2026-05-08T17:12:15.910000Z,36.12505,-86.67731,GLEX,N2100L,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-08,2026-05-08,False,KSDL,Scottsdale Airport,Scottsdale,0.65,35,2026-05-08T16:44:19.270000Z,2026-05-08T17:06:30.470000Z,33.6264,-111.90534,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N560TW,2026-05-08,2026-05-08,False,KSDL,Scottsdale Airport,Scottsdale,0.05,24,2026-05-08T20:21:23.250000Z,2026-05-08T20:22:59.730000Z,33.62265,-111.91052,C56X,N560TW,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-08,2026-05-08,False,KENW,Kenosha Regional Airport,Kenosha,0.32,68,2026-05-08T13:29:12.850000Z,2026-05-08T13:37:41.070000Z,42.59735,-87.92458,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-08,2026-05-08,False,KENW,Kenosha Regional Airport,Kenosha,0.17,110,2026-05-08T14:47:19Z,2026-05-08T15:23:05.720000Z,42.59469,-87.92631,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-08,2026-05-08,False,KENW,Kenosha Regional Airport,Kenosha,0.09,80,2026-05-08T17:13:10.390000Z,2026-05-08T17:14:47.350000Z,42.59487,-87.92777,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-09,2026-05-09,False,KATL,Hartsfield Jackson Atlanta International Airport,Atlanta,1.76,56,2026-05-09T11:23:23.930000Z,2026-05-09T11:35:28.660000Z,33.65207,-84.42362,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-09,2026-05-09,False,KATL,Hartsfield Jackson Atlanta International Airport,Atlanta,1.49,103,2026-05-09T20:32:41.170000Z,2026-05-09T20:47:21.230000Z,33.64845,-84.42043,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-09,2026-05-09,False,KSDL,Scottsdale Airport,Scottsdale,0.72,101,2026-05-09T03:58:20.800000Z,2026-05-09T04:03:31.020000Z,33.62782,-111.906,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-09,2026-05-09,False,KVNY,Van Nuys Airport,Van Nuys,1.04,477,2026-05-09T05:03:19.030000Z,2026-05-09T07:48:14.460000Z,34.21869,-118.49348,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N2100L,2026-05-09,2026-05-09,False,KIWA,Mesa Gateway Airport,Mesa,1.19,484,2026-05-09T00:54:56.010000Z,2026-05-09T02:14:14.700000Z,33.31028,-111.66744,GLEX,N2100L,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-09,2026-05-09,False,KMRY,Monterey Regional Airport,Monterey,1.14,4,2026-05-09T17:12:58.900000Z,2026-05-09T17:14:20.130000Z,36.58982,-121.8564,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-09,2026-05-09,False,KSDL,Scottsdale Airport,Scottsdale,0.66,117,2026-05-09T00:02:05.380000Z,2026-05-09T00:54:34.820000Z,33.6258,-111.90475,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-09,2026-05-09,False,KSDL,Scottsdale Airport,Scottsdale,0.12,78,2026-05-09T21:22:13.260000Z,2026-05-09T21:25:20.310000Z,33.62299,-111.90973,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-09,2026-05-09,False,KSDL,Scottsdale Airport,Scottsdale,1.04,64,2026-05-09T23:18:55.440000Z,2026-05-09T23:22:12.940000Z,33.62913,-111.9027,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-10,2026-05-10,False,KPWK,Chicago Executive Airport,Chicago/Prospect Heights/Wheeling,0.7,1,2026-05-10T20:09:48.450000Z,2026-05-10T20:09:48.450000Z,42.11982,-87.90529,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-10,2026-05-10,False,KPWK,Chicago Executive Airport,Chicago/Prospect Heights/Wheeling,0.07,1,2026-05-10T22:03:43.280000Z,2026-05-10T22:03:43.280000Z,42.11404,-87.90225,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N102DZ,2026-05-10,2026-05-10,False,KTEB,Teterboro Airport,Teterboro,0.5,353,2026-05-10T17:27:11.430000Z,2026-05-10T18:21:19.070000Z,40.85453,-74.06165,GLF5,N102DZ,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-10,2026-05-10,False,KENW,Kenosha Regional Airport,Kenosha,0.19,141,2026-05-10T13:37:03.890000Z,2026-05-10T13:52:16.160000Z,42.59695,-87.92628,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N59906,2026-05-10,2026-05-10,False,KENW,Kenosha Regional Airport,Kenosha,0.13,75,2026-05-10T16:03:53.580000Z,2026-05-10T16:05:47.710000Z,42.59559,-87.92937,PA31,N59906,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-10,2026-05-10,False,KCLM,William R Fairchild International Airport,Port Angeles,0.35,4,2026-05-10T19:28:15.300000Z,2026-05-10T19:46:12.230000Z,48.11991,-123.50474,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
N872RA,2026-05-10,2026-05-10,False,KCRQ,McClellan-Palomar Airport,Carlsbad,0.67,8,2026-05-10T16:18:42.950000Z,2026-05-10T16:20:30.030000Z,33.12873,-117.27279,BE40,N872RA,airplanes-live,1,,,,,,,,,,no,no,
