tail,date,verdict,archives_held,archives_asked_none,unresolved_by_our_tooling,adsb_lol_hole,adsb_lol_403_band,is_control,trace_points,first_seen_utc,last_seen_utc,bytes,stored_file,source_url,retrieved_utc
CONTROL-LUFTHANSA,2023-08-25,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,521273,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-08-25_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/08/25/traces/44/trace_full_3c6444.json,2026-08-26T18:13:15Z
CONTROL-LUFTHANSA,2023-08-26,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,449693,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-08-26_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/08/26/traces/44/trace_full_3c6444.json,2026-08-26T18:13:18Z
CONTROL-LUFTHANSA,2023-09-02,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,538253,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-09-02_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/09/02/traces/44/trace_full_3c6444.json,2026-08-26T18:13:21Z
CONTROL-LUFTHANSA,2023-09-03,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,386409,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-09-03_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/09/03/traces/44/trace_full_3c6444.json,2026-08-26T18:13:24Z
CONTROL-LUFTHANSA,2023-09-04,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,yes,,,,,,,
CONTROL-LUFTHANSA,2023-09-11,ONLY_ON_ADSB_LOL,adsb-lol,airplanes-live,,no,no,yes,,,,490349,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-09-11_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2023/09/11/traces/44/trace_full_3c6444.json,2026-08-24T22:35:27Z
CONTROL-LUFTHANSA,2023-09-19,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,372371,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-09-19_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/09/19/traces/44/trace_full_3c6444.json,2026-08-24T22:35:29Z
CONTROL-LUFTHANSA,2023-09-30,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,440875,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-09-30_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/09/30/traces/44/trace_full_3c6444.json,2026-08-24T22:35:32Z
CONTROL-LUFTHANSA,2023-10-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,456437,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-10-11_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/10/11/traces/44/trace_full_3c6444.json,2026-08-24T22:35:35Z
CONTROL-LUFTHANSA,2023-10-20,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,299600,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-10-20_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/10/20/traces/44/trace_full_3c6444.json,2026-08-24T22:35:38Z
CONTROL-LUFTHANSA,2023-11-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,74499,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-11-08_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2023/11/08/traces/44/trace_full_3c6444.json,2026-08-24T22:35:41Z
CONTROL-LUFTHANSA,2023-12-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,272225,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2023-12-18_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2023/12/18/traces/44/trace_full_3c6444.json,2026-08-24T22:35:43Z
CONTROL-LUFTHANSA,2024-01-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,408823,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-01-09_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/01/09/traces/44/trace_full_3c6444.json,2026-08-26T18:13:29Z
CONTROL-LUFTHANSA,2024-01-10,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,yes,,,,,,,
CONTROL-LUFTHANSA,2024-01-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,585672,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-01-11_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/01/11/traces/44/trace_full_3c6444.json,2026-08-26T18:13:34Z
CONTROL-LUFTHANSA,2024-01-31,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,497488,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-01-31_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/01/31/traces/44/trace_full_3c6444.json,2026-08-24T22:35:47Z
CONTROL-LUFTHANSA,2024-02-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,451500,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-08_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/02/08/traces/44/trace_full_3c6444.json,2026-08-26T18:13:37Z
CONTROL-LUFTHANSA,2024-02-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,482305,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-09_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/02/09/traces/44/trace_full_3c6444.json,2026-08-26T18:13:40Z
CONTROL-LUFTHANSA,2024-02-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,371174,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-10_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/02/10/traces/44/trace_full_3c6444.json,2026-08-26T18:13:43Z
CONTROL-LUFTHANSA,2024-02-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,560932,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-11_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/02/11/traces/44/trace_full_3c6444.json,2026-08-26T18:13:46Z
CONTROL-LUFTHANSA,2024-02-12,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,433039,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-12_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/02/12/traces/44/trace_full_3c6444.json,2026-08-26T18:13:51Z
CONTROL-LUFTHANSA,2024-02-13,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,567398,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-13_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/02/13/traces/44/trace_full_3c6444.json,2026-08-26T18:13:52Z
CONTROL-LUFTHANSA,2024-02-14,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,483756,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-14_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/02/14/traces/44/trace_full_3c6444.json,2026-08-26T18:13:57Z
CONTROL-LUFTHANSA,2024-02-15,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,430507,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-02-15_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/02/15/traces/44/trace_full_3c6444.json,2026-08-26T18:13:58Z
CONTROL-LUFTHANSA,2024-03-05,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,618416,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-05_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/03/05/traces/44/trace_full_3c6444.json,2026-08-24T22:35:49Z
CONTROL-LUFTHANSA,2024-03-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,387150,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-09_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/03/09/traces/44/trace_full_3c6444.json,2026-08-26T18:14:03Z
CONTROL-LUFTHANSA,2024-03-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,446456,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-10_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/03/10/traces/44/trace_full_3c6444.json,2026-08-26T18:14:06Z
CONTROL-LUFTHANSA,2024-03-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,542853,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-11_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/03/11/traces/44/trace_full_3c6444.json,2026-08-26T18:14:11Z
CONTROL-LUFTHANSA,2024-03-15,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,550443,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-15_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/03/15/traces/44/trace_full_3c6444.json,2026-08-24T22:35:54Z
CONTROL-LUFTHANSA,2024-03-17,NEITHER_HAS_IT,,adsb-lol|airplanes-live,,no,no,yes,,,,,,,
CONTROL-LUFTHANSA,2024-03-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,663198,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-18_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/03/18/traces/44/trace_full_3c6444.json,2026-08-26T18:14:15Z
CONTROL-LUFTHANSA,2024-03-19,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,368853,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-19_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/03/19/traces/44/trace_full_3c6444.json,2026-08-26T18:14:18Z
CONTROL-LUFTHANSA,2024-03-21,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,471042,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-21_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/03/21/traces/44/trace_full_3c6444.json,2026-08-26T18:14:23Z
CONTROL-LUFTHANSA,2024-03-22,ONLY_ON_AIRPLANES_LIVE,airplanes-live,adsb-lol,,no,no,yes,,,,71650,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-22_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/03/22/traces/44/trace_full_3c6444.json,2026-08-26T18:14:24Z
CONTROL-LUFTHANSA,2024-03-23,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,522268,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-23_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/03/23/traces/44/trace_full_3c6444.json,2026-08-24T22:35:55Z
CONTROL-LUFTHANSA,2024-03-28,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,520027,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-28_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/03/28/traces/44/trace_full_3c6444.json,2026-08-26T18:14:30Z
CONTROL-LUFTHANSA,2024-03-29,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,259048,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-29_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/03/29/traces/44/trace_full_3c6444.json,2026-08-26T18:14:32Z
CONTROL-LUFTHANSA,2024-03-30,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,591834,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-03-30_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/03/30/traces/44/trace_full_3c6444.json,2026-08-26T18:14:36Z
CONTROL-LUFTHANSA,2024-04-02,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,578368,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-02_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/02/traces/44/trace_full_3c6444.json,2026-08-26T18:14:42Z
CONTROL-LUFTHANSA,2024-04-03,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,600016,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-03_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/04/03/traces/44/trace_full_3c6444.json,2026-08-24T22:35:58Z
CONTROL-LUFTHANSA,2024-04-04,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,488914,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-04_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/04/traces/44/trace_full_3c6444.json,2026-08-26T18:14:46Z
CONTROL-LUFTHANSA,2024-04-14,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,388225,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-14_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/04/14/traces/44/trace_full_3c6444.json,2026-08-26T18:14:47Z
CONTROL-LUFTHANSA,2024-04-15,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,456688,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-15_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/15/traces/44/trace_full_3c6444.json,2026-08-26T18:14:52Z
CONTROL-LUFTHANSA,2024-04-16,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,552757,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-16_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/16/traces/44/trace_full_3c6444.json,2026-08-26T18:14:56Z
CONTROL-LUFTHANSA,2024-04-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,593913,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-18_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/04/18/traces/44/trace_full_3c6444.json,2026-08-26T18:14:57Z
CONTROL-LUFTHANSA,2024-04-19,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,557170,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-19_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/04/19/traces/44/trace_full_3c6444.json,2026-08-26T18:15:01Z
CONTROL-LUFTHANSA,2024-04-20,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,470674,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-20_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/04/20/traces/44/trace_full_3c6444.json,2026-08-26T18:15:04Z
CONTROL-LUFTHANSA,2024-04-21,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,626636,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-21_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/21/traces/44/trace_full_3c6444.json,2026-08-24T22:36:04Z
CONTROL-LUFTHANSA,2024-04-22,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,664926,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-22_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/22/traces/44/trace_full_3c6444.json,2026-08-26T18:15:10Z
CONTROL-LUFTHANSA,2024-04-23,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,539150,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-23_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/23/traces/44/trace_full_3c6444.json,2026-08-26T18:15:13Z
CONTROL-LUFTHANSA,2024-04-24,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,630007,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-24_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/24/traces/44/trace_full_3c6444.json,2026-08-26T18:15:17Z
CONTROL-LUFTHANSA,2024-04-27,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,568635,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-27_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/27/traces/44/trace_full_3c6444.json,2026-08-26T18:15:20Z
CONTROL-LUFTHANSA,2024-04-28,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,653289,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-28_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/04/28/traces/44/trace_full_3c6444.json,2026-08-26T18:15:23Z
CONTROL-LUFTHANSA,2024-04-29,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,716028,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-04-29_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/04/29/traces/44/trace_full_3c6444.json,2026-08-26T18:15:25Z
CONTROL-LUFTHANSA,2024-05-02,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,619691,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-05-02_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/05/02/traces/44/trace_full_3c6444.json,2026-08-26T18:15:30Z
CONTROL-LUFTHANSA,2024-05-03,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,720731,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-05-03_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/05/03/traces/44/trace_full_3c6444.json,2026-08-26T18:15:33Z
CONTROL-LUFTHANSA,2024-05-04,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,644084,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-05-04_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/05/04/traces/44/trace_full_3c6444.json,2026-08-26T18:15:36Z
CONTROL-LUFTHANSA,2024-05-08,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,700031,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-05-08_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/05/08/traces/44/trace_full_3c6444.json,2026-08-24T22:36:05Z
CONTROL-LUFTHANSA,2024-05-09,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,612689,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-05-09_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/05/09/traces/44/trace_full_3c6444.json,2026-08-26T18:15:40Z
CONTROL-LUFTHANSA,2024-05-10,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,511280,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-05-10_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/05/10/traces/44/trace_full_3c6444.json,2026-08-26T18:15:41Z
CONTROL-LUFTHANSA,2024-05-11,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,700435,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-05-11_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/05/11/traces/44/trace_full_3c6444.json,2026-08-26T18:15:44Z
CONTROL-LUFTHANSA,2024-06-05,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,384476,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-06-05_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/06/05/traces/44/trace_full_3c6444.json,2026-08-24T22:36:08Z
CONTROL-LUFTHANSA,2024-06-13,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,592315,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-06-13_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/06/13/traces/44/trace_full_3c6444.json,2026-08-24T22:36:13Z
CONTROL-LUFTHANSA,2024-06-17,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,613619,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-06-17_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/06/17/traces/44/trace_full_3c6444.json,2026-08-26T18:15:48Z
CONTROL-LUFTHANSA,2024-06-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,606989,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-06-18_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/06/18/traces/44/trace_full_3c6444.json,2026-08-26T18:15:53Z
CONTROL-LUFTHANSA,2024-06-19,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,612548,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-06-19_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/06/19/traces/44/trace_full_3c6444.json,2026-08-26T18:15:56Z
CONTROL-LUFTHANSA,2024-07-04,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,524122,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-04_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/07/04/traces/44/trace_full_3c6444.json,2026-08-26T18:15:58Z
CONTROL-LUFTHANSA,2024-07-05,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,551907,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-05_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/07/05/traces/44/trace_full_3c6444.json,2026-08-26T18:16:03Z
CONTROL-LUFTHANSA,2024-07-06,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,653132,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-06_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/07/06/traces/44/trace_full_3c6444.json,2026-08-26T18:16:04Z
CONTROL-LUFTHANSA,2024-07-19,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,545487,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-19_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/07/19/traces/44/trace_full_3c6444.json,2026-08-26T18:16:08Z
CONTROL-LUFTHANSA,2024-07-20,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,495124,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-20_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/07/20/traces/44/trace_full_3c6444.json,2026-08-26T18:16:12Z
CONTROL-LUFTHANSA,2024-07-21,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,339084,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-21_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/07/21/traces/44/trace_full_3c6444.json,2026-08-26T18:16:13Z
CONTROL-LUFTHANSA,2024-07-24,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,486307,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-24_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/07/24/traces/44/trace_full_3c6444.json,2026-08-24T22:36:16Z
CONTROL-LUFTHANSA,2024-07-25,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,579900,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-25_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/07/25/traces/44/trace_full_3c6444.json,2026-08-26T18:16:18Z
CONTROL-LUFTHANSA,2024-07-26,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,519913,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-07-26_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/07/26/traces/44/trace_full_3c6444.json,2026-08-26T18:16:21Z
CONTROL-LUFTHANSA,2024-08-16,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,768999,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-08-16_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/08/16/traces/44/trace_full_3c6444.json,2026-08-26T18:16:23Z
CONTROL-LUFTHANSA,2024-08-17,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,604650,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-08-17_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/08/17/traces/44/trace_full_3c6444.json,2026-08-26T18:16:28Z
CONTROL-LUFTHANSA,2024-08-18,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,536734,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-08-18_airplanes-live_trace_full.json.gz,https://globe.airplanes.live/globe_history/2024/08/18/traces/44/trace_full_3c6444.json,2026-08-26T18:16:29Z
CONTROL-LUFTHANSA,2024-09-02,BOTH_HAVE_IT,adsb-lol|airplanes-live,,,no,no,yes,,,,542115,CONTROL-LUFTHANSA/data/recovered/CONTROL-LUFTHANSA_2024-09-02_adsb-lol_trace_full.json.gz,https://adsb.lol/globe_history/2024/09/02/traces/44/trace_full_3c6444.json,2026-08-24T22:36:19Z
